"","SHA Code","PCT Code","PCT Name","Treatment Function Code","Treatment Function",">0-1",">1-2",">2-3",">3-4",">4-5",">5-6",">6-7",">7-8",">8-9",">9-10",">10-11",">11-12",">12-13",">13-14",">14-15",">15-16",">16-17",">17-18",">18-19",">19-20",">20-21",">21-22",">22-23",">23-24",">24-25",">25-26",">26-27",">27-28",">28-29",">29-30",">30-31",">31-32",">32-33",">33-34",">34-35",">35-36",">36-37",">37-38",">38-39",">39-40",">40-41",">41-42",">42-43",">43-44",">44-45",">45-46",">46-47",">47-48",">48-49",">49-50",">50-51",">51-52","52 plus","Total number of incomplete pathways","Total within 18 weeks","% within 18 weeks"
"445","Q31","5LH","TAMESIDE AND GLOSSOP PCT","IP130","Ophthalmology",96,121,140,92,64,59,91,100,71,89,50,54,58,45,20,42,34,25,23,16,13,9,12,3,3,5,5,1,2,4,3,2,0,4,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,1366,1251,0.915812591508053
"446","Q31","5LH","TAMESIDE AND GLOSSOP PCT","IP140","Oral Surgery",71,69,55,45,25,38,37,27,39,41,32,23,27,33,18,18,11,9,6,3,5,6,0,2,2,2,4,2,1,0,1,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,659,618,0.937784522003035
"447","Q31","5LH","TAMESIDE AND GLOSSOP PCT","IP150","Neurosurgery",34,18,16,15,8,7,13,14,9,11,13,13,3,4,9,7,2,4,2,0,7,4,3,4,2,2,1,0,0,1,3,1,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,240,200,0.833333333333333
"448","Q31","5LH","TAMESIDE AND GLOSSOP PCT","IP160","Plastic Surgery",13,14,17,8,6,7,12,7,11,6,5,3,20,6,9,11,4,3,1,0,3,5,6,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,185,162,0.875675675675676
"449","Q31","5LH","TAMESIDE AND GLOSSOP PCT","IP170","Cardiothoracic Surgery",3,8,8,6,2,3,9,13,2,6,2,5,1,1,1,2,2,0,2,0,2,0,1,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,87,74,0.850574712643678
"450","Q31","5LH","TAMESIDE AND GLOSSOP PCT","IP300","General Medicine",164,135,177,118,78,57,95,92,86,112,67,62,59,30,40,20,24,6,11,6,6,6,3,9,2,4,2,2,4,3,2,4,2,3,4,3,1,2,0,1,3,1,0,2,0,0,1,0,0,1,1,1,18,1530,1422,0.929411764705882
"451","Q31","5LH","TAMESIDE AND GLOSSOP PCT","IP301","Gastroenterology",7,6,7,6,1,4,3,3,5,4,1,0,1,1,0,0,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,51,0.927272727272727
"452","Q31","5LH","TAMESIDE AND GLOSSOP PCT","IP320","Cardiology",17,25,17,7,7,8,20,14,24,5,6,15,4,3,8,3,5,1,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,189,0.959390862944162
"453","Q31","5LH","TAMESIDE AND GLOSSOP PCT","IP330","Dermatology",67,44,52,39,35,30,36,39,49,25,17,20,13,11,11,7,7,7,6,2,0,3,2,3,3,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,535,509,0.951401869158879
"454","Q31","5LH","TAMESIDE AND GLOSSOP PCT","IP340","Thoracic Medicine",9,6,2,2,5,2,5,3,3,1,2,3,1,0,2,1,7,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,54,0.931034482758621
"455","Q31","5LH","TAMESIDE AND GLOSSOP PCT","IP400","Neurology",18,22,27,14,18,22,18,15,10,12,14,14,5,12,7,5,5,5,4,2,1,1,0,0,0,1,2,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,261,243,0.931034482758621
"456","Q31","5LH","TAMESIDE AND GLOSSOP PCT","IP410","Rheumatology",16,29,13,19,3,13,14,16,18,15,7,9,13,6,10,4,4,2,4,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,228,211,0.925438596491228
"457","Q31","5LH","TAMESIDE AND GLOSSOP PCT","IP430","Geriatric Medicine",2,2,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0.818181818181818
"458","Q31","5LH","TAMESIDE AND GLOSSOP PCT","IP502","Gynaecology",100,97,93,49,46,45,69,63,60,48,34,36,29,22,26,21,13,9,8,8,2,3,4,4,1,3,2,1,1,2,2,1,2,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,4,914,860,0.940919037199125
"459","Q31","5LH","TAMESIDE AND GLOSSOP PCT","IP999","Total",1352,1248,1239,807,559,592,877,778,757,767,568,558,502,426,369,350,274,196,144,129,127,75,79,72,58,56,47,25,38,23,25,26,28,24,21,11,21,21,13,9,15,8,11,14,8,6,6,6,4,5,3,3,117,13497,12219,0.90531229162036
"460","Q31","5LH","TAMESIDE AND GLOSSOP PCT","IPX01","Other",149,141,158,90,58,81,100,79,74,72,66,61,43,45,59,46,30,18,8,10,8,6,8,5,3,7,4,2,4,4,2,2,5,2,4,1,1,1,2,1,2,1,2,4,2,1,2,1,1,1,0,0,13,1490,1370,0.919463087248322
"461","Q31","5NE","CUMBRIA TEACHING PCT","IP100","General Surgery",277,332,237,201,109,89,142,111,95,105,84,89,72,90,63,70,41,59,48,20,16,21,16,20,8,9,3,6,12,8,0,2,5,3,4,3,4,4,0,3,0,2,1,2,1,4,0,1,0,0,1,1,26,2520,2266,0.899206349206349
"462","Q31","5NE","CUMBRIA TEACHING PCT","IP101","Urology",120,119,120,93,55,42,77,61,54,53,42,39,46,31,23,25,26,17,14,6,5,5,6,10,7,0,1,4,4,1,1,2,4,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,31,1152,1043,0.905381944444444
"463","Q31","5NE","CUMBRIA TEACHING PCT","IP110","Trauma & Orthopaedics",277,304,266,212,155,118,174,172,160,175,131,131,128,118,102,100,74,79,49,49,43,35,27,29,22,19,22,21,11,25,13,13,12,8,3,5,11,9,0,2,4,3,2,1,1,2,0,1,0,0,1,2,82,3403,2876,0.845136644137526
"464","Q31","5NE","CUMBRIA TEACHING PCT","IP120","ENT",103,147,174,170,89,46,80,72,57,57,61,76,56,48,47,46,25,32,14,13,18,11,11,7,5,6,3,4,3,2,4,1,4,1,5,2,2,3,4,1,3,2,1,0,1,1,0,1,1,1,0,0,25,1546,1386,0.896507115135834
"465","Q31","5NE","CUMBRIA TEACHING PCT","IP130","Ophthalmology",148,215,203,167,118,99,161,147,129,127,104,100,101,74,75,62,43,29,20,8,14,8,6,7,7,4,4,1,5,2,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,129,2325,2102,0.904086021505376
"466","Q31","5NE","CUMBRIA TEACHING PCT","IP140","Oral Surgery",60,131,99,59,23,28,47,45,65,29,36,33,55,30,31,24,38,41,28,29,26,32,15,17,18,16,4,11,11,6,9,3,5,5,3,3,4,2,1,2,9,5,7,5,3,3,7,6,8,4,5,5,79,1270,874,0.688188976377953
"467","Q31","5NE","CUMBRIA TEACHING PCT","IP150","Neurosurgery",8,15,12,8,5,13,15,9,13,7,9,10,11,5,5,6,2,7,5,6,2,4,3,1,4,5,2,0,3,1,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10,212,160,0.754716981132075
"468","Q31","5NE","CUMBRIA TEACHING PCT","IP160","Plastic Surgery",12,8,19,6,2,5,9,3,9,3,4,2,7,4,1,2,1,2,3,2,2,2,0,3,2,0,0,1,0,1,0,2,0,0,1,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,8,132,99,0.75
"469","Q31","5NE","CUMBRIA TEACHING PCT","IP170","Cardiothoracic Surgery",4,6,3,2,1,1,4,2,7,5,2,5,6,3,2,5,8,3,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,76,69,0.907894736842105
"470","Q31","5NE","CUMBRIA TEACHING PCT","IP300","General Medicine",81,91,70,55,34,29,34,32,28,21,14,21,8,9,9,11,12,8,6,4,3,5,4,4,3,0,1,1,5,2,3,2,3,3,0,1,0,1,0,0,1,1,0,2,1,0,1,0,0,1,1,1,23,650,567,0.872307692307692
"471","Q31","5NE","CUMBRIA TEACHING PCT","IP301","Gastroenterology",77,94,84,88,48,30,39,29,44,34,38,21,28,23,23,10,15,9,16,10,5,7,4,6,2,2,4,3,3,2,1,0,0,2,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,811,734,0.905055487053021
"472","Q31","5NE","CUMBRIA TEACHING PCT","IP320","Cardiology",85,110,87,64,32,47,77,48,27,39,33,31,28,17,14,21,7,4,2,5,4,4,4,2,2,2,5,0,1,1,3,3,4,3,1,1,0,1,0,0,0,1,2,0,0,0,1,2,0,1,0,0,11,837,771,0.921146953405018
"473","Q31","5NE","CUMBRIA TEACHING PCT","IP330","Dermatology",87,86,92,96,49,43,64,45,30,35,30,19,19,21,17,21,20,6,5,6,1,1,2,1,0,0,1,0,1,0,1,0,2,0,0,0,1,1,0,1,0,2,1,0,0,0,0,1,1,0,1,0,7,817,780,0.954712362301102
"474","Q31","5NE","CUMBRIA TEACHING PCT","IP340","Thoracic Medicine",17,30,19,12,12,8,5,11,8,5,9,7,3,5,2,4,8,3,3,3,4,2,2,1,1,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,168,0.884210526315789
"475","Q31","5NE","CUMBRIA TEACHING PCT","IP400","Neurology",46,31,43,30,11,21,32,16,12,13,19,21,5,5,4,6,5,5,3,2,4,4,2,6,4,3,6,3,5,7,4,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,387,325,0.839793281653747
"476","Q31","5NE","CUMBRIA TEACHING PCT","IP410","Rheumatology",46,56,48,37,20,17,24,25,9,5,4,2,7,4,2,4,3,3,2,5,5,3,6,1,4,1,3,2,1,3,1,1,2,0,1,2,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,9,372,316,0.849462365591398
"477","Q31","5NE","CUMBRIA TEACHING PCT","IP430","Geriatric Medicine",37,38,17,11,10,7,16,7,4,7,6,5,2,6,2,5,2,2,6,6,4,2,3,2,1,4,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,223,184,0.825112107623318
"478","Q31","5NE","CUMBRIA TEACHING PCT","IP502","Gynaecology",162,159,127,96,82,57,85,76,58,61,53,36,48,34,43,37,32,13,18,15,7,7,10,8,12,5,8,10,5,3,6,2,3,0,2,0,1,0,1,1,1,1,0,2,2,0,3,2,0,0,0,0,14,1408,1259,0.894176136363636
"479","Q31","5NE","CUMBRIA TEACHING PCT","IP999","Total",1850,2192,1927,1552,925,774,1199,989,884,844,730,696,673,554,500,475,379,338,259,193,172,167,127,127,110,82,75,72,75,68,51,38,53,28,25,21,30,26,8,13,20,24,17,14,12,14,17,16,13,7,9,14,493,19971,17481,0.875319212858645
"480","Q31","5NE","CUMBRIA TEACHING PCT","IPX01","Other",203,220,207,145,70,74,114,78,75,63,51,48,43,27,35,16,17,16,17,4,7,11,6,2,8,3,6,4,1,4,3,4,5,2,1,2,2,2,1,2,0,3,1,1,2,3,3,1,0,0,0,2,25,1640,1502,0.915853658536585
"481","Q31","5NF","NORTH LANCASHIRE TEACHING PCT","IP100","General Surgery",137,154,140,138,111,68,82,99,89,73,83,84,76,70,49,55,56,49,50,16,11,17,9,11,7,6,5,6,3,2,3,2,2,0,3,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,7,1779,1613,0.906689151208544
"482","Q31","5NF","NORTH LANCASHIRE TEACHING PCT","IP101","Urology",66,79,75,67,62,39,37,32,26,44,42,26,31,28,25,25,12,10,6,7,8,4,1,1,1,2,3,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,1,0,10,775,726,0.936774193548387
"483","Q31","5NF","NORTH LANCASHIRE TEACHING PCT","IP110","Trauma & Orthopaedics",149,170,157,165,105,57,129,123,122,100,116,119,113,99,78,92,71,62,54,34,13,12,13,12,16,7,6,0,8,4,7,4,6,0,2,2,1,0,1,1,1,1,1,1,1,1,0,1,1,0,2,0,29,2269,2027,0.893345085940943
"484","Q31","5NF","NORTH LANCASHIRE TEACHING PCT","IP120","ENT",117,96,114,85,48,23,40,62,50,49,55,51,35,33,23,26,26,40,19,20,2,5,1,5,3,3,3,2,2,5,0,2,3,2,2,1,1,0,3,0,1,1,2,2,2,2,2,2,1,2,0,2,6,1082,973,0.899260628465804
"485","Q31","5NF","NORTH LANCASHIRE TEACHING PCT","IP130","Ophthalmology",156,168,152,134,93,69,96,148,107,136,135,113,105,86,80,97,51,48,48,7,7,8,4,4,3,2,4,4,3,0,0,0,4,1,0,2,1,3,0,0,1,1,1,1,0,2,0,0,0,0,0,0,54,2139,1974,0.922861150070126
"486","Q31","5NF","NORTH LANCASHIRE TEACHING PCT","IP140","Oral Surgery",30,59,58,56,31,22,50,35,41,34,26,29,19,30,15,19,22,10,7,8,3,3,1,2,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,617,586,0.949756888168558
"487","Q31","5NF","NORTH LANCASHIRE TEACHING PCT","IP150","Neurosurgery",11,11,12,11,5,9,9,8,12,13,5,8,6,5,1,1,5,5,2,3,2,3,1,1,0,0,2,2,0,1,0,0,0,0,1,0,0,0,2,0,0,1,1,1,0,0,1,0,0,0,0,0,0,161,137,0.850931677018634
"488","Q31","5NF","NORTH LANCASHIRE TEACHING PCT","IP160","Plastic Surgery",14,15,15,17,9,14,17,10,8,10,6,12,3,2,1,4,0,0,4,1,3,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,157,0.923529411764706
"489","Q31","5NF","NORTH LANCASHIRE TEACHING PCT","IP170","Cardiothoracic Surgery",2,2,3,5,2,1,3,3,3,5,2,1,3,9,1,3,0,0,2,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,48,0.888888888888889
"490","Q31","5NF","NORTH LANCASHIRE TEACHING PCT","IP300","General Medicine",29,30,38,22,6,17,15,11,9,9,7,6,9,7,8,4,11,4,0,5,3,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,1,0,0,2,0,0,0,20,285,242,0.849122807017544
"491","Q31","5NF","NORTH LANCASHIRE TEACHING PCT","IP301","Gastroenterology",51,52,41,34,23,23,24,20,17,9,8,5,4,4,1,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,325,319,0.981538461538462
"492","Q31","5NF","NORTH LANCASHIRE TEACHING PCT","IP320","Cardiology",59,62,46,55,45,26,27,48,31,20,35,16,21,18,13,12,13,5,2,4,2,3,0,2,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,572,552,0.965034965034965
"493","Q31","5NF","NORTH LANCASHIRE TEACHING PCT","IP330","Dermatology",77,82,86,77,62,52,59,62,56,36,37,27,20,20,12,9,10,3,7,4,1,4,3,3,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,818,787,0.962102689486553
"494","Q31","5NF","NORTH LANCASHIRE TEACHING PCT","IP340","Thoracic Medicine",13,11,11,12,14,4,6,7,10,6,6,8,3,2,1,2,1,4,2,1,1,2,1,1,0,2,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136,121,0.889705882352941
"495","Q31","5NF","NORTH LANCASHIRE TEACHING PCT","IP400","Neurology",20,33,39,20,18,18,14,22,16,18,9,9,10,11,4,2,4,2,3,1,7,0,3,2,2,1,0,1,0,1,0,2,2,1,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,304,269,0.884868421052632
"496","Q31","5NF","NORTH LANCASHIRE TEACHING PCT","IP410","Rheumatology",28,32,16,14,9,11,8,20,7,7,14,6,3,7,3,1,2,2,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,190,0.974358974358974
"497","Q31","5NF","NORTH LANCASHIRE TEACHING PCT","IP430","Geriatric Medicine",7,17,6,6,4,3,4,2,3,1,4,2,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66,65,0.984848484848485
"498","Q31","5NF","NORTH LANCASHIRE TEACHING PCT","IP502","Gynaecology",69,77,77,46,58,34,38,51,36,43,40,44,34,48,25,25,18,7,6,4,3,0,2,3,1,2,3,2,0,0,1,3,1,2,2,2,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,7,822,770,0.936739659367397
"499","Q31","5NF","NORTH LANCASHIRE TEACHING PCT","IP999","Total",1185,1260,1231,1051,781,537,731,833,710,666,684,608,529,510,376,399,343,270,228,126,74,72,45,51,40,38,37,23,22,19,15,18,20,12,17,9,10,11,7,4,5,7,9,5,7,10,7,5,6,2,5,2,151,13823,12704,0.919047963539029
"500","Q31","5NF","NORTH LANCASHIRE TEACHING PCT","IPX01","Other",150,110,145,87,76,47,73,70,67,53,54,42,33,30,34,20,39,18,15,10,6,7,5,1,4,8,5,2,4,4,2,3,1,5,3,0,2,1,0,1,0,1,1,0,2,1,2,1,0,0,1,0,8,1254,1148,0.915470494417863
"501","Q31","5NG","CENTRAL LANCASHIRE PCT","IP100","General Surgery",234,296,238,149,101,131,162,162,150,121,107,105,96,83,74,57,62,76,48,54,34,12,23,20,12,13,9,7,9,5,4,3,5,3,4,2,3,2,2,2,1,0,1,0,0,1,2,2,0,0,0,2,19,2708,2404,0.887740029542097
"502","Q31","5NG","CENTRAL LANCASHIRE PCT","IP101","Urology",74,113,91,87,27,46,67,68,51,45,40,40,24,27,34,16,15,12,13,6,2,5,4,2,3,2,1,1,3,1,0,0,2,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,2,929,877,0.944025834230355
"503","Q31","5NG","CENTRAL LANCASHIRE PCT","IP110","Trauma & Orthopaedics",312,363,380,241,140,161,213,203,150,174,153,125,104,95,87,87,67,57,35,37,31,16,21,16,9,7,11,5,4,8,2,2,2,1,2,1,2,3,0,1,0,0,0,0,0,0,1,0,0,1,0,2,15,3347,3112,0.92978786973409
"504","Q31","5NG","CENTRAL LANCASHIRE PCT","IP120","ENT",159,199,146,118,59,79,121,98,75,86,59,59,42,32,31,34,18,28,21,11,14,11,8,1,1,1,3,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,1525,1443,0.946229508196721
"505","Q31","5NG","CENTRAL LANCASHIRE PCT","IP130","Ophthalmology",205,239,221,170,100,111,181,152,129,128,74,78,67,61,66,49,24,23,28,13,11,4,3,6,4,1,7,3,2,3,0,1,0,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2176,2078,0.954963235294118
"506","Q31","5NG","CENTRAL LANCASHIRE PCT","IP140","Oral Surgery",116,181,107,84,50,80,113,119,121,93,96,77,54,47,45,38,25,20,12,8,6,6,6,2,1,4,7,4,1,4,0,1,1,0,1,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1536,1466,0.954427083333333
"507","Q31","5NG","CENTRAL LANCASHIRE PCT","IP150","Neurosurgery",19,22,14,19,6,14,24,13,13,13,9,7,6,8,1,6,8,6,3,1,4,3,2,1,3,0,1,0,1,1,1,0,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,235,208,0.885106382978723
"508","Q31","5NG","CENTRAL LANCASHIRE PCT","IP160","Plastic Surgery",47,61,48,74,19,37,56,30,32,48,21,33,21,19,25,8,6,11,4,4,6,1,4,1,2,1,1,0,1,4,1,0,0,2,2,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,636,596,0.937106918238994
"509","Q31","5NG","CENTRAL LANCASHIRE PCT","IP170","Cardiothoracic Surgery",6,4,7,10,1,5,12,4,1,3,2,6,4,1,1,5,3,1,0,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,86,76,0.883720930232558
"510","Q31","5NG","CENTRAL LANCASHIRE PCT","IP300","General Medicine",171,250,166,150,86,101,104,108,85,90,73,47,50,57,43,28,38,34,31,21,33,20,19,10,3,1,2,2,3,1,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1836,1681,0.91557734204793
"511","Q31","5NG","CENTRAL LANCASHIRE PCT","IP301","Gastroenterology",7,12,9,11,4,11,6,1,2,3,4,2,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,79,0.975308641975309
"512","Q31","5NG","CENTRAL LANCASHIRE PCT","IP320","Cardiology",71,111,111,73,24,37,50,67,44,44,32,37,23,22,25,29,19,28,18,15,14,5,9,16,10,8,0,2,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,953,847,0.888772298006296
"513","Q31","5NG","CENTRAL LANCASHIRE PCT","IP330","Dermatology",92,95,100,92,51,52,80,77,78,68,37,16,21,22,26,15,6,6,2,5,0,1,0,0,1,0,1,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,953,934,0.9800629590766
"514","Q31","5NG","CENTRAL LANCASHIRE PCT","IP340","Thoracic Medicine",4,4,7,4,2,4,6,7,5,2,1,5,6,2,3,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68,64,0.941176470588235
"515","Q31","5NG","CENTRAL LANCASHIRE PCT","IP400","Neurology",50,106,83,56,23,48,54,45,43,39,35,31,26,31,14,15,1,1,4,6,14,6,2,1,5,6,3,0,6,2,0,2,2,0,1,0,4,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,770,701,0.91038961038961
"516","Q31","5NG","CENTRAL LANCASHIRE PCT","IP410","Rheumatology",39,43,41,27,13,21,29,27,22,16,13,18,17,11,16,11,8,6,4,7,6,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,409,378,0.924205378973105
"517","Q31","5NG","CENTRAL LANCASHIRE PCT","IP430","Geriatric Medicine",10,10,6,3,3,2,2,7,3,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,52,0.981132075471698
"518","Q31","5NG","CENTRAL LANCASHIRE PCT","IP502","Gynaecology",148,154,122,87,40,37,70,53,63,58,31,39,30,20,19,28,9,19,7,5,5,4,6,4,1,2,0,2,2,4,2,0,1,1,2,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,1082,1027,0.94916820702403
"519","Q31","5NG","CENTRAL LANCASHIRE PCT","IP999","Total",1921,2505,2106,1614,849,1080,1499,1362,1164,1147,846,782,658,581,541,461,340,342,247,213,191,106,114,82,62,50,50,31,41,43,19,17,18,11,15,7,16,14,8,7,5,3,3,5,0,4,7,4,1,3,1,5,61,21262,19798,0.931144765309002
"520","Q31","5NG","CENTRAL LANCASHIRE PCT","IPX01","Other",157,242,209,159,100,103,149,121,97,112,58,57,63,43,29,34,28,14,17,15,8,5,6,2,7,3,4,3,2,5,3,3,2,1,1,2,1,1,0,1,0,1,0,1,0,0,2,1,0,0,0,0,7,1879,1775,0.944651410324641
"521","Q31","5NH","EAST LANCASHIRE TEACHING PCT","IP100","General Surgery",265,241,210,138,81,79,107,106,107,78,74,77,70,43,43,51,27,29,24,16,12,15,14,9,4,4,5,5,6,3,4,6,9,4,0,1,1,2,2,0,1,0,2,0,1,2,0,0,2,1,1,0,5,1987,1826,0.91897332662305
"522","Q31","5NH","EAST LANCASHIRE TEACHING PCT","IP101","Urology",102,100,118,58,21,38,55,47,34,39,47,28,29,18,17,13,10,7,7,7,7,8,1,4,2,1,2,3,1,4,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,834,781,0.936450839328537
"523","Q31","5NH","EAST LANCASHIRE TEACHING PCT","IP110","Trauma & Orthopaedics",216,186,154,96,42,79,132,107,82,84,81,93,80,61,59,72,53,35,27,22,22,30,20,17,10,10,8,11,12,3,5,2,2,9,1,3,2,0,1,4,1,1,0,1,0,1,2,1,0,0,0,0,6,1946,1712,0.879753340184995
"524","Q31","5NH","EAST LANCASHIRE TEACHING PCT","IP120","ENT",182,184,111,63,38,42,53,49,49,49,34,33,17,22,19,23,17,4,4,6,6,5,3,0,1,0,2,1,2,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1026,989,0.963937621832359
"525","Q31","5NH","EAST LANCASHIRE TEACHING PCT","IP130","Ophthalmology",234,186,165,124,65,65,86,71,103,67,51,66,44,22,18,18,14,8,4,7,2,3,3,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1434,1407,0.981171548117155
"526","Q31","5NH","EAST LANCASHIRE TEACHING PCT","IP140","Oral Surgery",112,106,105,42,42,43,64,51,51,61,42,73,25,47,24,16,14,14,12,8,5,2,4,6,2,4,4,8,3,3,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,932,0.932932932932933
"527","Q31","5NH","EAST LANCASHIRE TEACHING PCT","IP150","Neurosurgery",17,28,11,13,8,7,15,14,2,6,8,9,9,3,8,16,4,2,2,4,4,3,2,2,0,0,2,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,209,180,0.861244019138756
"528","Q31","5NH","EAST LANCASHIRE TEACHING PCT","IP160","Plastic Surgery",20,18,18,13,12,6,16,21,7,6,10,13,6,4,5,1,2,1,0,2,0,2,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,191,179,0.93717277486911
"529","Q31","5NH","EAST LANCASHIRE TEACHING PCT","IP170","Cardiothoracic Surgery",2,8,13,3,3,3,2,2,6,6,2,3,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,58,0.983050847457627
