"","SHA Code","PCT Code","PCT Name","Treatment Function Code","Treatment Function",">0-1",">1-2",">2-3",">3-4",">4-5",">5-6",">6-7",">7-8",">8-9",">9-10",">10-11",">11-12",">12-13",">13-14",">14-15",">15-16",">16-17",">17-18",">18-19",">19-20",">20-21",">21-22",">22-23",">23-24",">24-25",">25-26",">26-27",">27-28",">28-29",">29-30",">30-31",">31-32",">32-33",">33-34",">34-35",">35-36",">36-37",">37-38",">38-39",">39-40",">40-41",">41-42",">42-43",">43-44",">44-45",">45-46",">46-47",">47-48",">48-49",">49-50",">50-51",">51-52","52 plus","Total number of incomplete pathways","Total within 18 weeks","% within 18 weeks"
"788","Q32","5JE","BARNSLEY PCT","IP160","Plastic Surgery",10,16,11,12,13,13,5,11,4,6,8,3,3,4,2,1,1,1,0,0,1,1,0,1,2,0,1,1,0,0,1,1,0,1,2,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,3,144,124,0.861111111111111
"789","Q32","5JE","BARNSLEY PCT","IP170","Cardiothoracic Surgery",7,1,4,3,2,3,2,0,1,1,2,0,1,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,35,31,0.885714285714286
"790","Q32","5JE","BARNSLEY PCT","IP300","General Medicine",73,62,47,27,54,23,37,20,20,11,9,3,6,5,5,4,2,4,1,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,412,0.978622327790974
"791","Q32","5JE","BARNSLEY PCT","IP301","Gastroenterology",50,45,42,34,33,29,17,24,21,19,11,10,10,1,6,4,2,3,1,2,3,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,381,361,0.94750656167979
"792","Q32","5JE","BARNSLEY PCT","IP320","Cardiology",45,46,68,57,65,35,28,40,18,20,19,10,16,6,5,6,1,1,2,1,3,4,1,2,0,1,0,1,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,1,2,1,2,2,0,0,0,14,528,486,0.920454545454545
"793","Q32","5JE","BARNSLEY PCT","IP330","Dermatology",148,127,178,62,63,45,37,34,21,12,6,11,11,7,9,5,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782,780,0.997442455242967
"794","Q32","5JE","BARNSLEY PCT","IP340","Thoracic Medicine",16,10,6,7,3,5,2,3,5,6,4,1,3,2,3,0,1,1,2,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,9,101,78,0.772277227722772
"795","Q32","5JE","BARNSLEY PCT","IP400","Neurology",21,12,16,7,11,15,9,3,5,4,1,2,2,1,1,1,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,112,0.957264957264957
"796","Q32","5JE","BARNSLEY PCT","IP410","Rheumatology",44,49,47,19,35,34,16,9,7,8,5,10,7,1,2,3,0,3,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,308,299,0.970779220779221
"797","Q32","5JE","BARNSLEY PCT","IP430","Geriatric Medicine",16,12,14,2,9,2,3,7,12,4,2,8,1,3,6,3,0,3,3,4,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,107,0.899159663865546
"798","Q32","5JE","BARNSLEY PCT","IP502","Gynaecology",101,61,48,28,40,31,23,40,27,27,10,17,19,10,9,9,3,1,2,3,3,1,1,1,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,521,504,0.967370441458733
"799","Q32","5JE","BARNSLEY PCT","IP999","Total",1562,1289,1313,687,839,619,450,469,377,326,238,215,208,168,127,111,58,48,47,56,53,29,14,16,16,15,5,15,6,7,11,4,6,5,6,5,4,5,5,1,4,0,4,5,3,2,3,4,2,2,0,1,51,9516,9104,0.956704497688104
"800","Q32","5JE","BARNSLEY PCT","IPX01","Other",182,159,168,108,115,90,72,55,65,65,35,46,33,33,28,19,18,9,7,8,9,8,2,1,5,3,1,5,2,3,4,2,1,2,0,3,1,2,3,0,1,0,1,0,1,0,0,0,0,0,0,0,11,1386,1300,0.937950937950938
"801","Q32","5N1","LEEDS PCT","IP100","General Surgery",760,509,402,285,370,276,276,225,183,172,138,115,97,86,93,71,48,19,37,37,30,34,28,24,11,23,15,14,11,10,1,5,3,5,2,4,2,5,2,2,3,2,2,3,0,1,2,1,1,1,0,1,6,4453,4125,0.926341792050303
"802","Q32","5N1","LEEDS PCT","IP101","Urology",329,214,217,129,162,162,142,77,64,66,50,38,34,39,33,19,16,5,11,8,6,3,3,3,2,2,2,2,2,1,1,0,0,2,0,2,0,0,1,1,1,2,0,0,0,0,1,0,0,0,0,1,14,1867,1796,0.961971076593465
"803","Q32","5N1","LEEDS PCT","IP110","Trauma & Orthopaedics",540,459,343,190,310,285,241,257,256,200,156,161,127,104,97,73,81,31,48,47,51,36,20,25,23,14,28,22,24,11,11,15,10,11,9,5,7,7,5,3,8,5,6,5,2,4,0,1,0,1,1,3,11,4390,3911,0.890888382687927
"804","Q32","5N1","LEEDS PCT","IP120","ENT",398,317,217,166,243,240,189,198,147,112,80,59,56,46,42,27,17,3,14,20,10,6,8,9,5,1,0,0,1,1,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2638,2557,0.969294920394238
"805","Q32","5N1","LEEDS PCT","IP130","Ophthalmology",582,490,339,223,349,304,313,222,155,175,155,143,99,73,59,34,18,8,9,3,5,5,7,6,4,6,0,1,3,2,2,1,2,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3,3804,3741,0.983438485804416
"806","Q32","5N1","LEEDS PCT","IP140","Oral Surgery",131,109,117,87,120,112,146,141,102,73,74,69,55,34,32,15,7,4,10,5,3,5,2,4,1,0,2,2,2,3,2,1,0,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1476,1428,0.967479674796748
"807","Q32","5N1","LEEDS PCT","IP150","Neurosurgery",35,38,30,26,15,25,22,22,17,16,10,13,9,5,8,2,4,0,2,1,3,0,2,2,0,4,0,1,1,0,1,0,2,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,323,297,0.919504643962848
"808","Q32","5N1","LEEDS PCT","IP160","Plastic Surgery",116,112,100,46,101,78,67,45,53,46,44,27,33,33,36,25,19,9,23,19,14,16,7,11,5,11,4,8,6,2,5,3,4,1,0,1,7,0,2,2,1,0,0,2,1,0,2,1,0,1,1,1,8,1159,990,0.854184641932701
"809","Q32","5N1","LEEDS PCT","IP170","Cardiothoracic Surgery",18,20,17,10,9,5,7,3,7,0,4,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,109,103,0.944954128440367
"810","Q32","5N1","LEEDS PCT","IP300","General Medicine",20,30,14,16,23,12,8,10,8,3,3,0,3,4,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,161,158,0.981366459627329
"811","Q32","5N1","LEEDS PCT","IP301","Gastroenterology",270,252,250,125,210,158,89,96,86,77,58,41,40,26,27,20,10,8,7,11,8,11,6,2,4,1,7,3,1,1,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1912,1843,0.963912133891213
"812","Q32","5N1","LEEDS PCT","IP320","Cardiology",215,184,195,114,159,88,91,73,73,66,32,35,25,25,14,22,10,1,6,4,0,1,2,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1442,1422,0.986130374479889
"813","Q32","5N1","LEEDS PCT","IP330","Dermatology",340,290,234,126,197,155,103,59,64,48,36,15,11,9,4,12,7,0,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1718,1710,0.9953434225844
"814","Q32","5N1","LEEDS PCT","IP340","Thoracic Medicine",117,113,63,32,60,55,32,20,17,6,8,5,3,2,4,2,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,550,541,0.983636363636364
"815","Q32","5N1","LEEDS PCT","IP400","Neurology",120,98,116,96,114,112,96,91,74,58,54,28,12,14,10,6,8,5,4,1,3,7,3,3,0,1,2,2,1,5,1,0,1,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1152,1112,0.965277777777778
"816","Q32","5N1","LEEDS PCT","IP410","Rheumatology",148,127,93,51,64,59,26,22,27,16,10,9,14,9,4,3,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687,685,0.997088791848617
"817","Q32","5N1","LEEDS PCT","IP430","Geriatric Medicine",103,91,68,49,63,50,33,14,9,10,2,2,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,498,0.997995991983968
"818","Q32","5N1","LEEDS PCT","IP502","Gynaecology",436,390,293,188,275,240,203,174,130,140,98,119,69,44,45,39,18,9,19,12,11,16,12,6,8,9,10,9,4,7,0,5,3,4,2,1,1,2,1,0,1,1,0,0,0,1,1,0,0,0,0,1,2,3059,2910,0.951291271657404
"819","Q32","5N1","LEEDS PCT","IP999","Total",5676,4755,3880,2415,3485,3015,2603,2170,1812,1535,1231,1084,851,678,620,459,308,138,234,216,162,166,120,114,80,82,83,77,60,52,28,42,31,34,21,21,23,18,18,14,17,12,10,12,5,11,13,5,1,6,2,10,75,38590,36715,0.951412282974864
"820","Q32","5N1","LEEDS PCT","IPX01","Other",998,912,772,456,641,599,519,421,340,251,219,204,163,121,110,88,42,32,39,44,18,24,18,14,17,8,12,13,2,8,3,8,4,7,3,2,4,3,5,3,1,2,1,0,1,2,7,1,0,2,0,2,25,7191,6888,0.957863996662495
"821","Q32","5N2","KIRKLEES PCT","IP100","General Surgery",363,251,229,150,137,113,125,136,99,110,81,78,98,90,68,59,28,20,20,13,8,19,15,18,11,14,13,7,2,9,9,4,4,2,0,0,2,2,0,6,0,0,0,0,1,1,0,0,1,0,0,0,8,2424,2235,0.922029702970297
"822","Q32","5N2","KIRKLEES PCT","IP101","Urology",144,81,107,69,61,48,85,61,40,55,38,39,39,27,22,24,13,7,10,5,3,6,1,3,2,1,4,0,3,2,2,0,2,2,1,1,3,1,0,2,1,0,0,3,0,1,1,3,1,0,1,1,19,1045,960,0.91866028708134
"823","Q32","5N2","KIRKLEES PCT","IP110","Trauma & Orthopaedics",379,284,251,184,196,161,172,137,139,108,107,78,72,78,64,61,48,26,24,23,36,22,40,26,16,20,6,12,9,8,7,8,3,3,1,2,1,1,2,2,3,1,0,1,4,0,1,0,1,0,0,0,5,2833,2545,0.898340981291917
"824","Q32","5N2","KIRKLEES PCT","IP120","ENT",226,158,168,127,147,112,90,76,53,49,55,29,23,25,21,23,12,11,10,8,14,18,15,8,3,6,4,1,5,2,2,2,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,2,1512,1405,0.929232804232804
"825","Q32","5N2","KIRKLEES PCT","IP130","Ophthalmology",275,236,262,143,168,145,174,167,74,63,57,60,53,38,47,35,8,7,16,15,21,15,16,7,8,21,3,4,0,3,5,1,7,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,3,0,0,5,2168,2012,0.928044280442804
"826","Q32","5N2","KIRKLEES PCT","IP140","Oral Surgery",141,91,104,60,78,82,61,71,47,47,40,28,25,35,26,20,17,10,6,5,24,6,8,7,5,10,1,4,6,2,7,2,2,1,0,3,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,2,1088,983,0.903492647058824
"827","Q32","5N2","KIRKLEES PCT","IP150","Neurosurgery",13,16,17,10,10,7,12,7,9,5,4,6,4,3,2,3,0,0,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,139,128,0.920863309352518
"828","Q32","5N2","KIRKLEES PCT","IP160","Plastic Surgery",64,55,56,26,33,43,40,27,22,23,24,22,25,25,22,8,8,7,6,5,4,5,6,3,5,4,2,1,2,3,1,0,2,4,0,1,0,1,2,0,0,0,0,0,2,0,1,0,0,0,0,1,5,596,530,0.889261744966443
"829","Q32","5N2","KIRKLEES PCT","IP170","Cardiothoracic Surgery",7,11,1,4,4,8,3,8,0,1,0,2,0,2,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,58,54,0.931034482758621
"830","Q32","5N2","KIRKLEES PCT","IP300","General Medicine",79,50,45,34,29,18,25,26,15,20,8,10,7,6,2,1,3,3,2,0,0,2,1,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,393,381,0.969465648854962
"831","Q32","5N2","KIRKLEES PCT","IP301","Gastroenterology",146,90,90,55,52,32,30,35,26,25,10,1,6,9,6,5,2,3,4,2,2,2,2,1,2,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,651,623,0.956989247311828
"832","Q32","5N2","KIRKLEES PCT","IP320","Cardiology",113,67,89,56,52,42,29,39,30,35,16,22,17,11,13,8,4,1,8,7,8,3,7,3,5,3,2,3,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,701,644,0.918687589158345
"833","Q32","5N2","KIRKLEES PCT","IP330","Dermatology",183,167,139,97,112,90,46,51,28,21,13,17,6,4,4,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,988,986,0.997975708502024
"834","Q32","5N2","KIRKLEES PCT","IP340","Thoracic Medicine",22,25,12,22,15,5,18,8,8,10,4,4,4,3,3,2,1,0,0,2,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,178,166,0.932584269662921
"835","Q32","5N2","KIRKLEES PCT","IP400","Neurology",74,58,61,38,55,41,61,25,34,31,37,30,13,7,9,6,5,1,6,0,3,3,0,3,2,1,1,2,1,0,2,2,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,617,586,0.949756888168558
"836","Q32","5N2","KIRKLEES PCT","IP410","Rheumatology",47,21,35,20,30,29,18,13,15,9,8,10,9,3,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,269,0.992619926199262
"837","Q32","5N2","KIRKLEES PCT","IP430","Geriatric Medicine",19,14,15,9,21,11,8,6,9,5,2,5,2,0,0,3,1,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,130,0.962962962962963
"838","Q32","5N2","KIRKLEES PCT","IP502","Gynaecology",206,154,149,112,120,102,90,81,73,64,71,59,56,34,36,25,24,13,16,11,28,18,14,10,8,3,7,8,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1599,1469,0.91869918699187
"839","Q32","5N2","KIRKLEES PCT","IP999","Total",2909,2137,2087,1383,1544,1282,1228,1150,861,791,694,613,552,495,422,341,223,145,174,119,178,130,143,112,83,101,53,52,36,39,49,26,36,24,13,14,11,16,8,17,8,8,4,13,12,3,8,4,5,7,4,3,151,20521,18857,0.918912333706934
"840","Q32","5N2","KIRKLEES PCT","IPX01","Other",408,308,257,167,224,193,141,176,140,110,119,113,93,95,73,51,47,36,44,20,22,9,16,19,15,15,8,9,7,6,12,5,10,7,7,4,3,8,2,4,4,3,4,6,2,0,3,1,1,3,2,1,92,3125,2751,0.88032
"841","Q32","5N3","WAKEFIELD DISTRICT PCT","IP100","General Surgery",296,192,143,59,89,116,113,85,78,74,73,70,57,58,33,26,16,14,15,9,20,12,12,8,10,15,3,4,2,3,5,4,3,2,3,1,3,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,18,1749,1592,0.910234419668382
"842","Q32","5N3","WAKEFIELD DISTRICT PCT","IP101","Urology",150,109,132,69,91,79,69,66,44,40,32,37,38,44,29,23,9,11,12,11,15,6,5,3,6,1,3,7,3,2,4,1,1,2,2,1,2,2,0,5,3,1,4,1,1,5,2,1,3,0,2,3,42,1234,1072,0.86871961102107
"843","Q32","5N3","WAKEFIELD DISTRICT PCT","IP110","Trauma & Orthopaedics",333,246,227,140,180,172,165,152,106,109,82,73,95,64,71,55,43,20,20,37,52,45,29,28,32,24,9,6,8,4,4,5,3,5,0,1,3,3,0,1,1,2,2,1,1,0,1,0,0,1,0,0,1,2662,2333,0.87640871525169
"844","Q32","5N3","WAKEFIELD DISTRICT PCT","IP120","ENT",223,110,129,86,152,129,88,94,77,81,50,40,40,33,31,16,9,9,22,13,20,23,24,13,6,4,1,1,0,2,1,2,1,0,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1537,1397,0.908913467794405
"845","Q32","5N3","WAKEFIELD DISTRICT PCT","IP130","Ophthalmology",359,273,217,182,202,194,213,149,106,121,73,76,76,47,52,36,9,8,26,26,27,19,36,19,14,32,8,5,7,3,0,8,2,1,1,1,3,3,0,1,1,3,2,1,1,2,0,2,1,1,1,0,6,2656,2393,0.900978915662651
"846","Q32","5N3","WAKEFIELD DISTRICT PCT","IP140","Oral Surgery",145,63,71,56,88,80,88,65,52,64,63,52,29,34,39,25,12,1,17,5,21,9,4,3,4,5,2,4,5,5,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1122,1027,0.915329768270945
"847","Q32","5N3","WAKEFIELD DISTRICT PCT","IP150","Neurosurgery",8,11,20,7,8,12,6,8,9,5,5,5,6,4,2,3,1,1,1,2,1,2,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,135,121,0.896296296296296
"848","Q32","5N3","WAKEFIELD DISTRICT PCT","IP160","Plastic Surgery",68,85,76,22,56,51,50,27,46,35,31,30,30,19,22,23,10,4,7,11,2,4,6,4,5,4,4,4,2,7,0,2,1,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,2,5,762,685,0.898950131233596
"849","Q32","5N3","WAKEFIELD DISTRICT PCT","IP170","Cardiothoracic Surgery",6,13,10,6,7,3,4,2,1,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58,55,0.948275862068966
"850","Q32","5N3","WAKEFIELD DISTRICT PCT","IP300","General Medicine",42,32,13,15,18,7,13,15,6,10,2,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,182,177,0.972527472527473
"851","Q32","5N3","WAKEFIELD DISTRICT PCT","IP301","Gastroenterology",137,85,64,36,52,42,40,40,38,28,11,12,17,3,4,3,5,4,4,3,2,4,3,4,3,0,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,655,621,0.948091603053435
"852","Q32","5N3","WAKEFIELD DISTRICT PCT","IP320","Cardiology",100,88,97,58,86,64,59,65,67,36,28,29,18,11,18,10,7,4,5,5,2,2,2,2,0,1,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,875,845,0.965714285714286
"853","Q32","5N3","WAKEFIELD DISTRICT PCT","IP330","Dermatology",176,137,120,90,80,83,49,39,33,33,12,16,12,4,5,3,1,0,1,2,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,902,893,0.990022172949002
"854","Q32","5N3","WAKEFIELD DISTRICT PCT","IP340","Thoracic Medicine",62,48,41,31,34,35,32,26,22,24,12,11,16,7,4,3,1,0,3,1,3,1,3,3,4,3,4,1,1,0,0,1,2,2,0,0,1,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,6,455,409,0.898901098901099
"855","Q32","5N3","WAKEFIELD DISTRICT PCT","IP400","Neurology",103,65,61,32,72,70,70,40,37,31,48,32,13,10,4,1,1,1,2,5,3,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706,691,0.978753541076487
"856","Q32","5N3","WAKEFIELD DISTRICT PCT","IP410","Rheumatology",39,36,35,32,31,27,26,26,19,22,6,9,4,6,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,323,0.99079754601227
"857","Q32","5N3","WAKEFIELD DISTRICT PCT","IP430","Geriatric Medicine",8,10,6,5,12,8,4,6,5,2,0,3,0,2,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,72,0.96
"858","Q32","5N3","WAKEFIELD DISTRICT PCT","IP502","Gynaecology",174,134,94,70,94,81,65,77,51,38,41,43,38,19,14,19,10,6,16,15,12,14,8,7,7,8,12,8,3,3,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4,1192,1068,0.895973154362416
"859","Q32","5N3","WAKEFIELD DISTRICT PCT","IP999","Total",2900,2138,1933,1235,1664,1557,1370,1155,956,890,700,670,591,472,440,363,192,135,225,171,206,160,144,119,104,111,60,49,48,38,25,28,29,22,10,10,15,17,4,15,11,11,16,4,10,15,10,9,5,12,11,9,224,21318,19361,0.908199643493761
"860","Q32","5N3","WAKEFIELD DISTRICT PCT","IPX01","Other",471,401,377,239,312,304,216,173,159,136,131,129,102,107,110,113,57,50,73,23,23,15,10,22,12,11,7,6,16,7,6,3,12,5,3,5,1,1,1,6,5,5,1,1,5,5,7,5,0,9,8,4,125,4035,3587,0.888971499380421
"861","Q32","5N4","SHEFFIELD PCT","IP100","General Surgery",69,52,59,42,42,34,34,36,25,28,26,19,20,14,13,14,4,8,6,8,6,2,5,3,3,0,2,2,4,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,587,539,0.918228279386712
"862","Q32","5N4","SHEFFIELD PCT","IP101","Urology",268,123,91,61,69,48,43,43,40,30,21,28,29,16,13,11,4,5,9,6,6,5,9,3,3,9,6,4,5,1,0,4,2,0,0,1,0,3,3,1,0,0,1,0,1,1,0,1,0,1,1,0,31,1060,943,0.889622641509434
"863","Q32","5N4","SHEFFIELD PCT","IP110","Trauma & Orthopaedics",354,274,216,153,157,124,108,100,74,86,69,62,58,59,52,23,22,17,27,40,25,21,18,23,11,22,16,17,14,9,9,11,4,7,4,6,5,2,5,1,1,6,4,0,4,5,2,1,1,1,0,0,33,2363,2008,0.849767245027507
"864","Q32","5N4","SHEFFIELD PCT","IP120","ENT",175,164,158,106,99,111,93,79,60,48,44,32,27,22,26,19,12,5,7,5,6,7,4,4,6,0,2,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1326,1280,0.965309200603318
"865","Q32","5N4","SHEFFIELD PCT","IP130","Ophthalmology",301,262,229,67,119,69,55,42,28,30,24,15,11,13,4,3,2,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1281,1274,0.994535519125683
"866","Q32","5N4","SHEFFIELD PCT","IP140","Oral Surgery",78,89,57,50,88,85,90,83,60,36,26,24,22,15,10,5,2,4,3,2,5,1,2,1,1,1,2,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846,824,0.973995271867612
"867","Q32","5N4","SHEFFIELD PCT","IP150","Neurosurgery",46,15,30,2,23,8,11,4,6,7,6,9,3,2,2,1,2,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,177,0.967213114754098
"868","Q32","5N4","SHEFFIELD PCT","IP160","Plastic Surgery",56,51,31,30,43,34,35,27,20,16,14,12,15,11,9,12,9,4,8,4,3,8,3,2,3,3,1,3,1,3,1,2,2,1,3,1,5,0,1,2,2,0,1,1,1,0,1,1,1,0,0,0,19,516,429,0.831395348837209
"869","Q32","5N4","SHEFFIELD PCT","IP170","Cardiothoracic Surgery",16,3,3,2,8,4,4,3,3,0,2,1,0,1,1,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,64,53,0.828125
"870","Q32","5N4","SHEFFIELD PCT","IP300","General Medicine",3,2,1,3,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,15,0.9375
"871","Q32","5N4","SHEFFIELD PCT","IP301","Gastroenterology",162,116,114,69,114,61,73,58,53,34,24,21,27,21,17,7,9,11,8,12,7,4,9,6,5,7,9,11,11,8,7,6,6,6,1,3,4,3,3,1,2,0,2,4,1,3,2,2,1,0,5,1,75,1226,991,0.808319738988581
"872","Q32","5N4","SHEFFIELD PCT","IP320","Cardiology",141,173,154,71,126,99,76,75,72,31,31,27,22,32,25,16,9,10,23,21,19,12,29,18,16,22,8,13,8,14,9,10,16,10,11,10,10,5,4,6,10,2,8,6,8,2,4,9,4,3,4,3,164,1711,1190,0.695499707773232
"873","Q32","5N4","SHEFFIELD PCT","IP330","Dermatology",240,133,186,81,94,81,50,40,29,19,14,13,9,13,9,6,5,1,1,2,3,0,2,2,2,1,1,2,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1047,1023,0.977077363896848
"874","Q32","5N4","SHEFFIELD PCT","IP340","Thoracic Medicine",153,109,69,33,44,21,21,15,20,19,15,15,13,14,6,5,1,2,8,10,2,2,3,2,7,5,4,4,4,3,0,3,6,4,0,2,3,4,1,2,3,1,5,2,1,2,3,1,0,1,2,2,82,759,575,0.757575757575758
"875","Q32","5N4","SHEFFIELD PCT","IP400","Neurology",118,69,54,52,61,38,26,36,23,13,14,10,9,9,8,3,1,3,2,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,555,547,0.985585585585586
