"","SHA Code","PCT Code","PCT Name","Treatment Function Code","Treatment Function",">0-1",">1-2",">2-3",">3-4",">4-5",">5-6",">6-7",">7-8",">8-9",">9-10",">10-11",">11-12",">12-13",">13-14",">14-15",">15-16",">16-17",">17-18",">18-19",">19-20",">20-21",">21-22",">22-23",">23-24",">24-25",">25-26",">26-27",">27-28",">28-29",">29-30",">30-31",">31-32",">32-33",">33-34",">34-35",">35-36",">36-37",">37-38",">38-39",">39-40",">40-41",">41-42",">42-43",">43-44",">44-45",">45-46",">46-47",">47-48",">48-49",">49-50",">50-51",">51-52","52 plus","Total number of incomplete pathways","Total within 18 weeks","% within 18 weeks"
"506","Q31","5NG","CENTRAL LANCASHIRE PCT","IP140","Oral Surgery",129,178,132,145,153,143,81,54,30,54,61,54,61,42,47,31,23,11,16,5,9,12,3,4,1,4,6,3,2,2,5,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1511,1429,0.945731303772336
"507","Q31","5NG","CENTRAL LANCASHIRE PCT","IP150","Neurosurgery",11,25,19,22,23,16,10,14,4,8,12,6,8,8,8,4,5,3,1,2,2,3,2,0,3,1,0,1,2,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,228,206,0.903508771929825
"508","Q31","5NG","CENTRAL LANCASHIRE PCT","IP160","Plastic Surgery",60,82,92,98,62,36,29,49,17,23,20,14,13,22,4,11,8,7,10,1,0,2,3,4,4,0,1,0,1,1,0,0,1,4,1,0,0,1,2,0,0,0,3,0,0,0,0,1,0,1,0,0,1,689,647,0.939042089985486
"509","Q31","5NG","CENTRAL LANCASHIRE PCT","IP170","Cardiothoracic Surgery",3,3,7,5,5,4,9,5,4,3,2,4,0,0,1,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62,59,0.951612903225806
"510","Q31","5NG","CENTRAL LANCASHIRE PCT","IP300","General Medicine",190,210,165,156,166,149,96,71,48,63,53,63,44,49,46,38,33,45,24,15,11,7,7,3,4,1,0,3,2,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1771,1685,0.951439864483343
"511","Q31","5NG","CENTRAL LANCASHIRE PCT","IP301","Gastroenterology",17,18,5,7,6,9,4,4,2,2,3,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,83,1
"512","Q31","5NG","CENTRAL LANCASHIRE PCT","IP320","Cardiology",106,140,126,73,56,47,41,33,15,17,27,27,23,21,19,25,13,14,16,7,6,7,3,2,2,0,0,1,2,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,876,823,0.939497716894977
"513","Q31","5NG","CENTRAL LANCASHIRE PCT","IP330","Dermatology",114,144,139,108,84,51,56,58,33,34,30,20,11,16,13,8,6,11,9,3,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,956,936,0.97907949790795
"514","Q31","5NG","CENTRAL LANCASHIRE PCT","IP340","Thoracic Medicine",10,11,8,9,4,3,3,1,1,2,6,4,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,68,0.985507246376812
"515","Q31","5NG","CENTRAL LANCASHIRE PCT","IP400","Neurology",79,78,85,86,61,87,52,29,10,24,30,13,12,12,18,10,8,8,4,5,1,2,2,3,4,3,1,1,5,0,1,0,0,0,0,2,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,742,702,0.946091644204852
"516","Q31","5NG","CENTRAL LANCASHIRE PCT","IP410","Rheumatology",52,42,42,42,31,21,15,12,7,12,18,12,10,8,4,5,10,5,9,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,348,0.953424657534247
"517","Q31","5NG","CENTRAL LANCASHIRE PCT","IP430","Geriatric Medicine",13,11,18,6,6,4,3,1,2,1,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,70,1
"518","Q31","5NG","CENTRAL LANCASHIRE PCT","IP502","Gynaecology",132,174,145,125,104,79,58,38,22,14,26,23,33,20,10,11,15,10,6,9,1,4,3,2,1,2,1,2,2,2,0,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1082,1039,0.960258780036969
"519","Q31","5NG","CENTRAL LANCASHIRE PCT","IP999","Total",2359,2631,2380,2074,1756,1545,1187,879,466,621,709,622,543,518,431,382,326,242,203,135,107,108,79,64,54,35,48,40,36,25,26,16,16,20,6,10,11,6,9,5,7,2,12,6,4,1,0,3,0,2,2,6,22,20797,19671,0.945857575611867
"520","Q31","5NG","CENTRAL LANCASHIRE PCT","IPX01","Other",224,207,217,165,140,151,111,69,42,46,51,46,30,41,23,18,27,15,12,12,5,5,6,7,3,2,6,2,2,2,4,0,1,2,1,2,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,3,1707,1623,0.95079086115993
"521","Q31","5NH","EAST LANCASHIRE TEACHING PCT","IP100","General Surgery",235,198,212,156,154,116,123,82,52,47,71,72,71,43,44,38,42,22,16,19,15,16,16,7,6,9,5,7,2,2,2,3,3,2,2,4,4,1,0,0,1,1,0,2,0,1,0,0,0,2,0,0,4,1930,1778,0.921243523316062
"522","Q31","5NH","EAST LANCASHIRE TEACHING PCT","IP101","Urology",100,120,100,86,65,67,60,35,14,22,38,29,20,20,17,14,12,8,7,8,5,3,2,2,3,0,1,2,2,1,2,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871,827,0.949483352468427
"523","Q31","5NH","EAST LANCASHIRE TEACHING PCT","IP110","Trauma & Orthopaedics",226,203,190,162,139,118,86,62,24,52,85,71,44,55,48,58,49,36,27,33,20,18,16,11,6,16,10,13,6,8,4,6,7,3,4,2,2,3,1,1,0,0,0,0,4,0,1,0,0,1,0,2,4,1937,1708,0.881775942178627
"524","Q31","5NH","EAST LANCASHIRE TEACHING PCT","IP120","ENT",161,174,140,87,74,64,49,37,25,26,32,25,31,24,13,19,5,16,10,11,5,1,2,5,2,3,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1049,1002,0.955195424213537
"525","Q31","5NH","EAST LANCASHIRE TEACHING PCT","IP130","Ophthalmology",250,223,212,170,152,100,63,44,22,26,38,30,43,26,15,22,10,5,7,6,7,6,1,3,1,2,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1493,1451,0.971868720696584
"526","Q31","5NH","EAST LANCASHIRE TEACHING PCT","IP140","Oral Surgery",124,119,103,73,74,56,65,19,22,25,43,26,26,25,13,24,13,16,5,2,2,0,6,4,3,0,2,0,1,2,2,4,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,905,866,0.956906077348066
"527","Q31","5NH","EAST LANCASHIRE TEACHING PCT","IP150","Neurosurgery",25,28,18,31,19,25,14,16,9,4,9,9,2,1,5,8,4,2,5,10,2,0,1,4,1,3,1,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,262,229,0.874045801526718
"528","Q31","5NH","EAST LANCASHIRE TEACHING PCT","IP160","Plastic Surgery",17,26,23,23,20,15,11,7,6,4,8,6,6,4,4,6,0,2,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,195,188,0.964102564102564
"529","Q31","5NH","EAST LANCASHIRE TEACHING PCT","IP170","Cardiothoracic Surgery",6,5,0,1,1,3,4,5,1,1,1,2,3,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,38,0.95
"530","Q31","5NH","EAST LANCASHIRE TEACHING PCT","IP300","General Medicine",163,147,160,125,119,93,58,42,34,34,25,30,30,20,5,17,11,14,12,6,3,4,2,8,1,0,2,0,0,2,0,0,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1173,1127,0.96078431372549
"531","Q31","5NH","EAST LANCASHIRE TEACHING PCT","IP301","Gastroenterology",12,4,15,6,3,4,9,3,1,2,2,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,69,65,0.942028985507246
"532","Q31","5NH","EAST LANCASHIRE TEACHING PCT","IP320","Cardiology",108,86,93,77,63,49,34,27,11,18,23,21,17,16,9,10,8,4,5,3,2,5,2,2,1,1,2,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,703,674,0.958748221906117
"533","Q31","5NH","EAST LANCASHIRE TEACHING PCT","IP330","Dermatology",136,93,121,100,88,95,64,19,7,25,19,15,7,8,9,2,2,5,2,0,2,1,1,1,0,0,1,0,0,2,1,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832,815,0.979567307692308
"534","Q31","5NH","EAST LANCASHIRE TEACHING PCT","IP340","Thoracic Medicine",46,46,38,30,25,20,23,18,11,6,9,13,11,8,3,6,1,3,1,2,2,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,333,317,0.951951951951952
"535","Q31","5NH","EAST LANCASHIRE TEACHING PCT","IP400","Neurology",41,47,44,39,51,39,32,28,15,12,17,4,18,6,13,10,5,6,7,5,1,1,2,2,5,1,1,4,2,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,467,427,0.914346895074946
"536","Q31","5NH","EAST LANCASHIRE TEACHING PCT","IP410","Rheumatology",40,48,44,41,27,15,13,14,3,8,7,6,10,4,6,6,2,4,2,3,1,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,298,0.952076677316294
"537","Q31","5NH","EAST LANCASHIRE TEACHING PCT","IP430","Geriatric Medicine",9,11,7,12,13,5,2,3,3,3,4,3,2,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,80,0.963855421686747
"538","Q31","5NH","EAST LANCASHIRE TEACHING PCT","IP502","Gynaecology",218,183,123,131,92,82,60,23,16,20,22,26,20,12,13,11,13,7,4,7,5,0,2,2,1,1,1,2,2,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1105,1072,0.970135746606335
"539","Q31","5NH","EAST LANCASHIRE TEACHING PCT","IP999","Total",2108,1940,1827,1504,1290,1065,855,536,304,370,507,431,398,299,245,278,197,173,123,134,86,69,69,60,37,43,34,37,21,24,20,19,19,22,11,10,20,9,4,7,3,10,4,4,5,3,2,2,1,3,1,4,14,15261,14327,0.938798243889653
"540","Q31","5NH","EAST LANCASHIRE TEACHING PCT","IPX01","Other",191,179,184,154,111,99,85,52,28,35,54,43,37,23,25,25,19,21,11,17,14,7,11,6,6,4,1,6,2,4,5,1,2,8,2,1,3,2,0,3,1,6,2,2,0,2,1,2,1,0,1,1,1,1501,1365,0.909393737508328
"541","Q31","5NJ","SEFTON PCT","IP100","General Surgery",200,148,138,156,113,118,110,65,51,37,55,50,46,44,30,35,28,23,13,11,8,7,9,7,6,9,8,3,4,3,5,4,3,3,3,0,2,0,1,1,1,4,1,1,1,0,1,0,0,0,0,2,7,1575,1447,0.918730158730159
"542","Q31","5NJ","SEFTON PCT","IP101","Urology",78,75,83,77,74,53,54,24,23,21,31,20,21,25,21,11,11,7,1,0,1,3,1,0,1,2,1,1,3,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,2,733,709,0.967257844474761
"543","Q31","5NJ","SEFTON PCT","IP110","Trauma & Orthopaedics",200,176,207,181,133,153,134,104,47,53,55,58,44,41,55,31,36,24,16,15,16,14,9,8,5,7,5,3,5,4,0,3,4,2,3,0,0,3,0,2,1,0,1,1,0,0,0,1,0,0,1,7,0,1868,1732,0.927194860813704
"544","Q31","5NJ","SEFTON PCT","IP120","ENT",105,155,98,84,67,50,61,31,19,16,22,11,22,26,15,15,9,4,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,818,810,0.990220048899756
"545","Q31","5NJ","SEFTON PCT","IP130","Ophthalmology",236,180,174,156,117,122,61,63,35,33,71,61,60,32,19,16,20,10,10,2,8,2,1,2,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1500,1466,0.977333333333333
"546","Q31","5NJ","SEFTON PCT","IP140","Oral Surgery",91,60,83,66,73,44,47,32,27,29,18,16,16,32,18,19,3,10,4,6,4,1,8,3,0,2,0,2,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,723,684,0.946058091286307
"547","Q31","5NJ","SEFTON PCT","IP150","Neurosurgery",12,8,14,13,7,5,12,6,5,2,6,6,7,5,3,3,3,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,118,0.944
"548","Q31","5NJ","SEFTON PCT","IP160","Plastic Surgery",19,13,5,10,9,6,8,5,2,6,13,7,11,7,6,1,7,3,1,3,1,4,1,2,3,1,1,1,1,2,0,0,1,0,0,1,0,1,1,2,1,0,1,2,0,0,0,0,0,0,0,0,1,170,138,0.811764705882353
"549","Q31","5NJ","SEFTON PCT","IP170","Cardiothoracic Surgery",3,1,2,2,2,3,2,0,2,1,3,1,0,2,1,0,1,1,2,0,3,2,1,0,0,0,0,0,0,1,0,2,1,2,1,0,0,1,1,2,0,3,0,1,0,0,0,0,0,1,1,0,1,53,27,0.509433962264151
"550","Q31","5NJ","SEFTON PCT","IP300","General Medicine",63,66,52,47,44,47,33,18,12,23,19,17,13,9,5,14,8,3,2,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,493,0.98207171314741
"551","Q31","5NJ","SEFTON PCT","IP301","Gastroenterology",36,37,52,39,27,40,29,27,7,22,35,16,11,3,13,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,406,402,0.990147783251232
"552","Q31","5NJ","SEFTON PCT","IP320","Cardiology",45,38,35,30,32,30,22,18,13,6,6,6,4,5,0,2,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,293,0.986531986531987
"553","Q31","5NJ","SEFTON PCT","IP330","Dermatology",90,98,89,78,48,45,24,15,12,7,9,8,13,4,3,13,6,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,564,0.991212653778559
"554","Q31","5NJ","SEFTON PCT","IP340","Thoracic Medicine",32,43,26,26,26,11,3,5,3,7,6,6,1,2,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,203,201,0.990147783251232
"555","Q31","5NJ","SEFTON PCT","IP400","Neurology",36,44,52,39,24,20,21,5,7,11,10,13,10,5,3,6,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,308,0.990353697749196
"556","Q31","5NJ","SEFTON PCT","IP410","Rheumatology",29,31,29,28,23,26,11,5,5,6,8,5,11,6,10,6,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,246,243,0.98780487804878
"557","Q31","5NJ","SEFTON PCT","IP430","Geriatric Medicine",16,9,18,9,16,6,12,7,5,6,4,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,113,0.991228070175439
"558","Q31","5NJ","SEFTON PCT","IP502","Gynaecology",59,98,104,89,67,46,50,34,21,8,22,16,33,24,27,7,8,13,7,6,4,2,5,8,3,1,3,0,1,2,0,2,0,3,1,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,781,726,0.929577464788732
"559","Q31","5NJ","SEFTON PCT","IP999","Total",1620,1523,1477,1358,1106,962,804,545,341,324,436,375,360,320,262,221,172,125,73,59,61,43,42,37,24,29,26,12,18,17,10,20,10,14,9,5,2,8,4,11,4,12,5,5,4,0,1,1,1,2,3,12,21,12936,12331,0.953231292517007
"560","Q31","5NJ","SEFTON PCT","IPX01","Other",270,243,216,228,204,137,110,81,45,30,43,55,36,47,32,37,25,18,11,9,12,5,6,5,1,5,5,1,1,2,2,4,0,3,0,0,0,1,0,2,0,2,2,0,1,0,0,0,1,1,0,2,1,1942,1857,0.956230690010299
"561","Q31","5NK","WIRRAL PCT","IP100","General Surgery",210,143,179,171,133,108,110,65,49,39,77,65,74,57,57,53,62,46,56,39,62,38,41,33,58,29,41,42,28,26,21,30,24,20,9,13,12,7,6,3,9,4,3,4,2,1,1,1,4,1,2,1,31,2400,1698,0.7075
"562","Q31","5NK","WIRRAL PCT","IP101","Urology",180,124,137,137,92,62,71,55,31,45,53,57,52,58,48,33,41,39,35,34,39,21,37,27,24,29,21,14,11,11,9,8,14,4,6,10,6,5,5,2,4,1,3,1,1,0,1,1,4,0,1,2,45,1751,1315,0.750999428897773
"563","Q31","5NK","WIRRAL PCT","IP110","Trauma & Orthopaedics",285,243,244,168,172,132,112,81,45,87,89,69,85,81,72,58,64,41,43,34,43,48,39,31,22,22,8,10,11,13,9,2,12,6,4,5,5,6,2,5,5,0,2,4,2,2,2,0,3,2,0,5,8,2543,2128,0.836806920959497
"564","Q31","5NK","WIRRAL PCT","IP120","ENT",216,151,83,96,68,60,54,31,21,34,28,21,40,30,29,30,27,15,21,23,25,14,21,49,41,19,8,5,11,11,7,1,12,6,3,4,3,1,4,2,1,2,0,4,3,0,1,1,2,0,0,1,5,1345,1034,0.768773234200743
"565","Q31","5NK","WIRRAL PCT","IP130","Ophthalmology",251,197,184,121,91,60,43,27,19,30,44,54,54,43,39,50,31,19,31,34,46,43,21,27,25,18,9,4,1,1,4,1,1,1,2,1,2,2,0,1,0,1,1,0,0,0,0,0,1,0,0,0,9,1644,1357,0.825425790754258
"566","Q31","5NK","WIRRAL PCT","IP140","Oral Surgery",113,81,108,87,49,38,35,20,27,28,21,30,19,27,32,8,25,12,13,11,10,10,10,10,10,5,5,6,3,3,2,1,3,1,3,3,2,2,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,878,760,0.865603644646925
"567","Q31","5NK","WIRRAL PCT","IP150","Neurosurgery",21,21,33,17,17,15,7,6,4,4,8,9,5,2,9,2,2,1,1,1,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,183,0.953125
"568","Q31","5NK","WIRRAL PCT","IP160","Plastic Surgery",8,4,9,10,2,7,3,4,1,2,4,5,1,2,5,3,1,3,1,3,1,0,0,0,1,0,1,0,1,2,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,5,99,74,0.747474747474747
"569","Q31","5NK","WIRRAL PCT","IP170","Cardiothoracic Surgery",2,3,5,4,11,2,5,0,2,1,1,2,2,0,3,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,51,46,0.901960784313725
"570","Q31","5NK","WIRRAL PCT","IP300","General Medicine",89,70,75,48,54,36,26,23,8,17,27,17,14,15,20,12,10,7,6,14,14,7,8,8,12,7,3,0,3,3,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658,568,0.86322188449848
"571","Q31","5NK","WIRRAL PCT","IP301","Gastroenterology",129,82,91,76,48,45,33,15,23,10,15,11,12,11,11,9,2,4,9,3,6,4,5,2,4,1,2,3,1,3,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,680,627,0.922058823529412
"572","Q31","5NK","WIRRAL PCT","IP320","Cardiology",36,56,55,46,43,31,26,6,8,13,15,8,9,17,11,15,7,9,14,10,7,7,4,14,6,1,3,4,2,1,2,1,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,495,411,0.83030303030303
"573","Q31","5NK","WIRRAL PCT","IP330","Dermatology",112,136,128,122,91,51,53,30,10,16,38,32,18,20,26,13,18,10,10,6,8,8,10,10,3,7,5,6,3,2,7,3,4,2,5,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,4,1035,924,0.892753623188406
"574","Q31","5NK","WIRRAL PCT","IP340","Thoracic Medicine",1,1,3,2,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,1
"575","Q31","5NK","WIRRAL PCT","IP400","Neurology",51,17,32,30,29,15,12,11,11,8,7,9,6,7,8,4,3,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,262,0.984962406015038
"576","Q31","5NK","WIRRAL PCT","IP410","Rheumatology",7,8,8,7,8,8,2,1,3,4,1,2,1,1,7,1,2,4,2,2,5,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,75,0.842696629213483
"577","Q31","5NK","WIRRAL PCT","IP430","Geriatric Medicine",34,14,27,19,8,17,14,12,1,2,8,3,6,6,6,3,1,2,7,1,2,7,3,6,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,183,0.859154929577465
"578","Q31","5NK","WIRRAL PCT","IP502","Gynaecology",129,92,82,74,51,47,48,35,14,13,28,31,22,19,25,28,9,11,10,8,12,11,9,14,5,9,4,5,4,5,3,4,5,2,1,2,1,4,3,2,0,0,0,0,0,1,0,0,1,0,0,2,3,888,758,0.853603603603604
"579","Q31","5NK","WIRRAL PCT","IP999","Total",2102,1631,1662,1384,1099,846,718,487,305,385,517,471,460,440,441,370,329,252,286,245,296,235,228,240,234,159,117,101,88,85,66,55,83,46,35,45,35,30,24,17,23,9,10,13,12,4,5,3,16,4,7,14,118,16887,13899,0.823059157932137
"580","Q31","5NK","WIRRAL PCT","IPX01","Other",228,188,179,149,129,111,63,64,27,32,53,46,40,44,33,46,23,27,25,22,12,17,18,8,18,11,6,2,6,4,1,1,3,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1646,1482,0.900364520048603
"581","Q31","5NL","LIVERPOOL PCT","IP100","General Surgery",160,186,166,120,109,104,89,55,41,41,40,31,40,44,25,21,18,13,12,16,15,14,12,14,8,7,9,4,5,1,4,1,4,4,2,5,1,4,0,1,1,2,0,0,2,2,0,2,5,2,1,8,5,1476,1303,0.882791327913279
"582","Q31","5NL","LIVERPOOL PCT","IP101","Urology",143,103,105,104,76,68,48,44,32,24,27,14,19,34,27,15,15,9,12,10,7,9,7,12,16,8,5,8,2,2,8,2,0,4,0,4,2,4,1,3,2,1,1,1,1,0,3,1,1,1,1,12,5,1063,907,0.853245531514581
"583","Q31","5NL","LIVERPOOL PCT","IP110","Trauma & Orthopaedics",416,329,247,281,271,200,182,122,57,72,69,65,70,54,58,54,50,54,35,39,45,45,28,35,27,21,21,13,19,9,10,13,8,14,7,7,5,4,3,2,2,3,3,1,1,1,0,1,1,1,2,31,1,3109,2651,0.852685751045352
"584","Q31","5NL","LIVERPOOL PCT","IP120","ENT",140,193,184,143,114,72,55,51,45,34,20,21,27,22,26,12,21,12,13,16,14,13,7,8,1,7,1,4,3,3,1,0,1,0,2,3,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1,6,1301,1192,0.916218293620292
"585","Q31","5NL","LIVERPOOL PCT","IP130","Ophthalmology",273,219,243,193,159,97,66,52,28,32,29,27,31,8,14,10,9,5,7,11,4,6,8,3,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,7,2,1555,1495,0.961414790996785
"586","Q31","5NL","LIVERPOOL PCT","IP140","Oral Surgery",102,108,118,50,95,58,52,25,21,14,17,41,14,20,26,14,16,13,11,9,6,7,13,4,6,2,1,6,0,0,3,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,879,804,0.914675767918089
"587","Q31","5NL","LIVERPOOL PCT","IP150","Neurosurgery",19,15,25,12,12,8,7,11,4,9,5,5,3,1,6,6,3,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,152,0.968152866242038
"588","Q31","5NL","LIVERPOOL PCT","IP160","Plastic Surgery",26,34,29,20,17,15,15,6,6,13,14,13,8,11,10,6,9,6,4,2,7,2,5,6,4,0,1,1,1,1,4,3,0,1,1,0,2,2,2,0,0,0,3,1,0,0,1,0,0,1,0,2,10,325,258,0.793846153846154
"589","Q31","5NL","LIVERPOOL PCT","IP170","Cardiothoracic Surgery",3,1,0,4,2,3,2,4,0,1,1,3,1,2,0,2,1,1,2,1,0,0,1,1,1,0,1,0,2,1,2,0,0,1,1,0,0,1,0,1,1,1,2,2,1,0,0,0,0,0,0,0,0,54,31,0.574074074074074
"590","Q31","5NL","LIVERPOOL PCT","IP300","General Medicine",8,11,14,5,7,6,6,3,2,0,4,1,4,1,4,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,85,79,0.929411764705882
"591","Q31","5NL","LIVERPOOL PCT","IP301","Gastroenterology",47,121,129,109,89,73,50,53,38,28,28,28,7,12,15,4,8,5,2,2,1,0,2,1,0,1,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,865,844,0.975722543352601
"592","Q31","5NL","LIVERPOOL PCT","IP320","Cardiology",62,92,69,78,44,58,41,33,26,18,18,6,8,11,7,7,0,3,1,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,590,581,0.984745762711864
"593","Q31","5NL","LIVERPOOL PCT","IP330","Dermatology",25,179,113,93,104,79,63,26,14,9,2,2,2,2,8,4,2,2,4,2,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,741,729,0.983805668016194
