"","SHA Code","PCT Code","PCT Name","Treatment Function Code","Treatment Function",">0-1",">1-2",">2-3",">3-4",">4-5",">5-6",">6-7",">7-8",">8-9",">9-10",">10-11",">11-12",">12-13",">13-14",">14-15",">15-16",">16-17",">17-18",">18-19",">19-20",">20-21",">21-22",">22-23",">23-24",">24-25",">25-26",">26-27",">27-28",">28-29",">29-30",">30-31",">31-32",">32-33",">33-34",">34-35",">35-36",">36-37",">37-38",">38-39",">39-40",">40-41",">41-42",">42-43",">43-44",">44-45",">45-46",">46-47",">47-48",">48-49",">49-50",">50-51",">51-52","52 plus","Patients with unknown clock start date","Total number of completed pathways (all)","Total number of completed pathways (with a known clock start)"
"622","Q31","5NP","CENTRAL AND EASTERN CHESHIRE PCT","NP101","Urology",26,37,33,30,25,36,29,26,22,12,19,12,6,4,5,4,5,9,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,345
"623","Q31","5NP","CENTRAL AND EASTERN CHESHIRE PCT","NP110","Trauma & Orthopaedics",85,123,115,159,136,73,43,40,30,23,24,22,14,16,13,7,9,4,2,2,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,945
"624","Q31","5NP","CENTRAL AND EASTERN CHESHIRE PCT","NP120","ENT",93,62,49,49,44,39,39,30,34,27,24,63,15,15,7,12,5,7,0,3,1,1,1,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,626,626
"625","Q31","5NP","CENTRAL AND EASTERN CHESHIRE PCT","NP130","Ophthalmology",222,69,52,85,84,37,24,21,40,31,38,39,29,7,6,5,7,2,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,806,806
"626","Q31","5NP","CENTRAL AND EASTERN CHESHIRE PCT","NP140","Oral Surgery",40,16,24,38,18,28,23,22,7,9,3,3,4,4,6,4,8,4,0,0,0,1,2,1,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,271,271
"627","Q31","5NP","CENTRAL AND EASTERN CHESHIRE PCT","NP150","Neurosurgery",5,2,3,3,5,8,6,4,6,0,2,2,2,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56
"628","Q31","5NP","CENTRAL AND EASTERN CHESHIRE PCT","NP160","Plastic Surgery",4,1,4,4,7,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25
"629","Q31","5NP","CENTRAL AND EASTERN CHESHIRE PCT","NP170","Cardiothoracic Surgery",1,2,2,1,0,1,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13
"630","Q31","5NP","CENTRAL AND EASTERN CHESHIRE PCT","NP300","General Medicine",15,15,14,12,7,6,6,12,5,5,7,2,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,111
"631","Q31","5NP","CENTRAL AND EASTERN CHESHIRE PCT","NP301","Gastroenterology",50,18,18,12,27,18,11,9,19,10,19,9,7,4,2,3,8,6,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254
"632","Q31","5NP","CENTRAL AND EASTERN CHESHIRE PCT","NP320","Cardiology",28,24,22,13,19,30,21,25,24,6,8,12,9,6,6,4,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,270
"633","Q31","5NP","CENTRAL AND EASTERN CHESHIRE PCT","NP330","Dermatology",32,47,20,15,26,29,29,38,34,116,44,18,16,7,14,9,17,8,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,525,525
"634","Q31","5NP","CENTRAL AND EASTERN CHESHIRE PCT","NP340","Thoracic Medicine",12,20,16,19,21,12,11,14,5,6,3,2,2,1,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,152
"635","Q31","5NP","CENTRAL AND EASTERN CHESHIRE PCT","NP400","Neurology",3,3,7,3,9,4,4,4,18,7,11,9,8,2,3,2,2,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,103
"636","Q31","5NP","CENTRAL AND EASTERN CHESHIRE PCT","NP410","Rheumatology",7,11,9,6,7,8,11,8,14,15,3,2,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,106
"637","Q31","5NP","CENTRAL AND EASTERN CHESHIRE PCT","NP430","Geriatric Medicine",11,10,3,4,3,8,8,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54
"638","Q31","5NP","CENTRAL AND EASTERN CHESHIRE PCT","NP502","Gynaecology",73,76,54,66,46,32,38,17,14,18,19,11,13,12,10,10,6,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,524,524
"639","Q31","5NP","CENTRAL AND EASTERN CHESHIRE PCT","NP999","Total",1768,741,631,700,681,495,408,377,362,373,288,270,165,125,103,89,97,78,9,10,2,6,6,5,7,4,7,5,3,6,1,4,2,1,0,2,0,0,1,1,0,0,1,3,0,0,0,1,1,0,1,0,4,1,7845,7844
"640","Q31","5NP","CENTRAL AND EASTERN CHESHIRE PCT","NPX01","Other",977,140,113,126,124,91,71,77,60,56,46,32,24,18,8,10,10,5,1,3,0,1,0,0,0,0,0,3,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2003,2002
"641","Q31","5NQ","HEYWOOD, MIDDLETON AND ROCHDALE PCT","NP100","General Surgery",73,112,61,23,27,26,10,8,12,12,20,9,16,12,11,11,10,12,0,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,474,474
"642","Q31","5NQ","HEYWOOD, MIDDLETON AND ROCHDALE PCT","NP101","Urology",10,13,9,14,12,4,9,8,5,7,5,8,2,9,4,2,7,2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,135
"643","Q31","5NQ","HEYWOOD, MIDDLETON AND ROCHDALE PCT","NP110","Trauma & Orthopaedics",83,48,70,50,56,37,29,25,27,22,16,20,25,13,12,11,10,9,1,1,0,0,0,0,0,1,0,0,2,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,574,574
"644","Q31","5NQ","HEYWOOD, MIDDLETON AND ROCHDALE PCT","NP120","ENT",39,55,27,22,58,30,21,17,17,8,9,4,3,8,4,4,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,334
"645","Q31","5NQ","HEYWOOD, MIDDLETON AND ROCHDALE PCT","NP130","Ophthalmology",28,13,27,34,18,13,18,11,12,7,9,5,4,5,8,3,2,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,223,223
"646","Q31","5NQ","HEYWOOD, MIDDLETON AND ROCHDALE PCT","NP140","Oral Surgery",11,12,11,15,24,15,5,5,7,6,3,4,5,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,129
"647","Q31","5NQ","HEYWOOD, MIDDLETON AND ROCHDALE PCT","NP150","Neurosurgery",0,0,2,1,1,7,2,1,1,1,1,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24
"648","Q31","5NQ","HEYWOOD, MIDDLETON AND ROCHDALE PCT","NP160","Plastic Surgery",3,0,2,1,1,2,1,1,0,0,1,0,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18
"649","Q31","5NQ","HEYWOOD, MIDDLETON AND ROCHDALE PCT","NP170","Cardiothoracic Surgery",0,0,0,3,2,1,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12
"650","Q31","5NQ","HEYWOOD, MIDDLETON AND ROCHDALE PCT","NP300","General Medicine",483,14,18,23,22,15,14,10,9,6,6,3,6,5,5,4,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,654,654
"651","Q31","5NQ","HEYWOOD, MIDDLETON AND ROCHDALE PCT","NP301","Gastroenterology",2,9,2,0,3,1,5,0,3,4,1,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37
"652","Q31","5NQ","HEYWOOD, MIDDLETON AND ROCHDALE PCT","NP320","Cardiology",14,18,23,14,29,11,12,11,2,5,5,3,6,6,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,166
"653","Q31","5NQ","HEYWOOD, MIDDLETON AND ROCHDALE PCT","NP330","Dermatology",3,5,5,6,14,18,14,7,5,0,4,4,5,2,4,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,102,102
"654","Q31","5NQ","HEYWOOD, MIDDLETON AND ROCHDALE PCT","NP340","Thoracic Medicine",8,20,9,10,18,3,7,8,6,5,1,2,2,3,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,107
"655","Q31","5NQ","HEYWOOD, MIDDLETON AND ROCHDALE PCT","NP400","Neurology",0,5,1,0,0,8,6,5,4,2,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44
"656","Q31","5NQ","HEYWOOD, MIDDLETON AND ROCHDALE PCT","NP410","Rheumatology",3,6,17,12,20,19,4,1,2,0,3,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,94
"657","Q31","5NQ","HEYWOOD, MIDDLETON AND ROCHDALE PCT","NP430","Geriatric Medicine",11,7,7,4,7,4,10,3,3,4,4,0,1,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72
"658","Q31","5NQ","HEYWOOD, MIDDLETON AND ROCHDALE PCT","NP502","Gynaecology",36,52,40,33,17,18,6,7,5,7,6,1,3,2,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,241
"659","Q31","5NQ","HEYWOOD, MIDDLETON AND ROCHDALE PCT","NP999","Total",874,433,401,319,407,275,207,169,142,122,115,82,97,81,71,60,51,47,4,5,4,4,2,3,1,2,2,1,3,1,1,0,1,2,1,1,1,2,1,0,1,2,0,0,0,0,0,2,0,0,0,0,5,0,4005,4005
"660","Q31","5NQ","HEYWOOD, MIDDLETON AND ROCHDALE PCT","NPX01","Other",67,44,70,54,78,43,32,40,22,26,17,10,10,10,10,10,6,7,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,565,565
"661","Q31","5NR","TRAFFORD PCT","NP100","General Surgery",42,114,24,47,18,12,12,10,15,12,10,7,7,6,7,6,4,4,3,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,365
"662","Q31","5NR","TRAFFORD PCT","NP101","Urology",8,11,11,11,17,13,6,15,9,5,7,8,8,7,6,2,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,150
"663","Q31","5NR","TRAFFORD PCT","NP110","Trauma & Orthopaedics",133,51,45,61,30,52,38,29,30,27,26,13,9,14,5,9,10,3,3,7,1,2,1,1,0,3,0,2,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611,611
"664","Q31","5NR","TRAFFORD PCT","NP120","ENT",119,40,38,49,29,27,29,22,21,14,18,13,8,5,6,3,5,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,453
"665","Q31","5NR","TRAFFORD PCT","NP130","Ophthalmology",66,21,17,22,17,9,17,16,9,11,16,24,35,4,6,1,4,8,0,3,0,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,313,313
"666","Q31","5NR","TRAFFORD PCT","NP140","Oral Surgery",14,6,5,18,13,11,13,11,16,5,10,6,5,7,3,5,2,2,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,162,162
"667","Q31","5NR","TRAFFORD PCT","NP150","Neurosurgery",0,0,0,1,1,6,1,5,3,2,3,1,1,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29
"668","Q31","5NR","TRAFFORD PCT","NP160","Plastic Surgery",1,5,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12
"669","Q31","5NR","TRAFFORD PCT","NP170","Cardiothoracic Surgery",1,2,3,1,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12
"670","Q31","5NR","TRAFFORD PCT","NP300","General Medicine",25,5,11,8,10,9,7,7,0,2,0,2,2,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,95
"671","Q31","5NR","TRAFFORD PCT","NP301","Gastroenterology",10,7,4,7,7,7,5,7,7,6,8,2,4,0,2,2,7,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,97
"672","Q31","5NR","TRAFFORD PCT","NP320","Cardiology",27,33,14,7,7,16,14,15,16,5,4,6,4,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,175
"673","Q31","5NR","TRAFFORD PCT","NP330","Dermatology",10,16,9,9,14,19,17,15,16,13,17,30,23,6,3,1,2,4,0,1,0,2,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,234,234
"674","Q31","5NR","TRAFFORD PCT","NP340","Thoracic Medicine",12,8,4,6,10,5,7,5,10,2,1,3,0,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81
"675","Q31","5NR","TRAFFORD PCT","NP400","Neurology",9,2,6,5,3,3,3,3,12,6,5,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65
"676","Q31","5NR","TRAFFORD PCT","NP410","Rheumatology",2,7,7,6,11,18,0,2,0,1,0,1,4,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64
"677","Q31","5NR","TRAFFORD PCT","NP430","Geriatric Medicine",4,10,7,9,5,6,2,6,5,6,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65
"678","Q31","5NR","TRAFFORD PCT","NP502","Gynaecology",95,25,20,18,18,17,31,14,14,11,6,4,6,5,3,8,3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,303
"679","Q31","5NR","TRAFFORD PCT","NP999","Total",1114,429,284,347,271,290,245,229,216,168,158,137,128,68,58,52,49,40,10,15,6,8,4,5,3,9,4,3,9,3,3,4,2,2,0,1,0,0,0,0,2,0,1,0,0,1,0,0,1,0,2,0,2,0,4383,4383
"680","Q31","5NR","TRAFFORD PCT","NPX01","Other",536,66,56,60,59,60,43,47,33,39,27,15,11,8,4,4,7,4,1,1,2,0,2,2,0,0,2,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1097,1097
"681","Q31","5NT","MANCHESTER PCT","NP100","General Surgery",144,224,74,73,54,35,33,37,30,27,16,21,16,11,12,6,14,11,3,1,0,3,2,1,0,2,1,2,0,0,0,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,859,859
"682","Q31","5NT","MANCHESTER PCT","NP101","Urology",18,25,18,32,33,20,30,31,14,11,12,9,4,4,4,5,4,7,0,0,1,1,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,289
"683","Q31","5NT","MANCHESTER PCT","NP110","Trauma & Orthopaedics",152,221,121,132,136,78,83,56,56,42,28,16,14,16,7,13,13,10,1,4,4,1,3,1,1,0,1,0,0,2,1,1,0,1,0,0,3,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1226,1226
"684","Q31","5NT","MANCHESTER PCT","NP120","ENT",167,121,72,64,75,94,68,52,48,26,7,15,16,12,7,1,8,8,0,0,3,3,2,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875,875
"685","Q31","5NT","MANCHESTER PCT","NP130","Ophthalmology",220,57,40,35,40,37,29,34,27,41,41,86,86,8,2,4,9,4,2,4,3,2,2,1,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,820,820
"686","Q31","5NT","MANCHESTER PCT","NP140","Oral Surgery",71,35,25,62,53,41,30,43,33,17,24,18,13,6,5,10,5,4,1,0,0,0,0,2,0,1,2,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,508,508
"687","Q31","5NT","MANCHESTER PCT","NP150","Neurosurgery",5,1,6,4,11,19,14,5,7,8,4,6,1,3,5,2,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,107
"688","Q31","5NT","MANCHESTER PCT","NP160","Plastic Surgery",23,7,6,2,5,3,2,4,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60
"689","Q31","5NT","MANCHESTER PCT","NP170","Cardiothoracic Surgery",5,3,6,3,2,1,1,2,4,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32
"690","Q31","5NT","MANCHESTER PCT","NP300","General Medicine",328,19,29,25,20,19,11,14,13,8,6,8,6,6,8,7,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537,537
"691","Q31","5NT","MANCHESTER PCT","NP301","Gastroenterology",20,21,13,12,8,11,8,11,15,13,8,2,3,1,1,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,158
"692","Q31","5NT","MANCHESTER PCT","NP320","Cardiology",117,81,53,50,41,76,19,21,17,13,16,12,10,7,12,12,5,5,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,572,572
"693","Q31","5NT","MANCHESTER PCT","NP330","Dermatology",50,48,41,42,37,79,81,51,36,12,16,11,14,4,5,5,2,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,540
"694","Q31","5NT","MANCHESTER PCT","NP340","Thoracic Medicine",29,29,25,13,21,11,18,16,15,10,9,5,5,4,6,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,224
"695","Q31","5NT","MANCHESTER PCT","NP400","Neurology",6,23,6,4,3,6,15,17,35,16,16,10,0,2,4,2,3,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,172
"696","Q31","5NT","MANCHESTER PCT","NP410","Rheumatology",10,8,16,13,29,11,5,8,24,5,4,8,5,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,154
"697","Q31","5NT","MANCHESTER PCT","NP430","Geriatric Medicine",5,16,16,21,13,6,3,7,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,98,98
"698","Q31","5NT","MANCHESTER PCT","NP502","Gynaecology",218,93,59,48,70,61,44,27,23,24,3,7,7,5,6,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708,708
"699","Q31","5NT","MANCHESTER PCT","NP999","Total",3342,1240,842,821,859,807,660,595,551,418,349,288,246,120,103,101,101,80,12,14,15,14,13,9,6,7,7,6,4,2,3,7,4,2,2,3,4,4,0,1,3,2,1,1,1,0,3,0,0,1,0,0,6,0,11680,11680
"700","Q31","5NT","MANCHESTER PCT","NPX01","Other",1754,208,216,186,208,199,166,159,151,135,135,51,45,29,17,20,16,16,2,3,2,2,2,4,0,3,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0,3741,3741
"701","Q31","TAP","BLACKBURN WITH DARWEN TEACHING CARE TRUST PLUS","NP100","General Surgery",5,23,17,24,25,16,6,4,11,7,6,4,1,1,2,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,158,158
"702","Q31","TAP","BLACKBURN WITH DARWEN TEACHING CARE TRUST PLUS","NP101","Urology",1,4,4,6,4,9,7,6,3,7,1,3,2,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,63
"703","Q31","TAP","BLACKBURN WITH DARWEN TEACHING CARE TRUST PLUS","NP110","Trauma & Orthopaedics",8,22,33,41,53,59,58,46,66,94,59,27,12,8,13,8,3,3,3,0,0,0,0,2,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,623,623
"704","Q31","TAP","BLACKBURN WITH DARWEN TEACHING CARE TRUST PLUS","NP120","ENT",9,11,9,19,24,18,31,15,17,2,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,164
"705","Q31","TAP","BLACKBURN WITH DARWEN TEACHING CARE TRUST PLUS","NP130","Ophthalmology",7,14,25,27,29,23,12,20,20,14,12,7,4,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,220
"706","Q31","TAP","BLACKBURN WITH DARWEN TEACHING CARE TRUST PLUS","NP140","Oral Surgery",2,7,14,17,13,14,16,7,18,12,14,8,5,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,153
"707","Q31","TAP","BLACKBURN WITH DARWEN TEACHING CARE TRUST PLUS","NP150","Neurosurgery",1,1,2,2,0,2,1,5,3,0,1,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26
"708","Q31","TAP","BLACKBURN WITH DARWEN TEACHING CARE TRUST PLUS","NP160","Plastic Surgery",1,2,1,0,3,1,1,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15
"709","Q31","TAP","BLACKBURN WITH DARWEN TEACHING CARE TRUST PLUS","NP170","Cardiothoracic Surgery",1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
