"","SHA Code","PCT Code","PCT Name","Treatment Function Code","Treatment Function",">0-1",">1-2",">2-3",">3-4",">4-5",">5-6",">6-7",">7-8",">8-9",">9-10",">10-11",">11-12",">12-13",">13-14",">14-15",">15-16",">16-17",">17-18",">18-19",">19-20",">20-21",">21-22",">22-23",">23-24",">24-25",">25-26",">26-27",">27-28",">28-29",">29-30",">30-31",">31-32",">32-33",">33-34",">34-35",">35-36",">36-37",">37-38",">38-39",">39-40",">40-41",">41-42",">42-43",">43-44",">44-45",">45-46",">46-47",">47-48",">48-49",">49-50",">50-51",">51-52","52 plus","Total number of incomplete pathways","Total within 18 weeks","% within 18 weeks"
"675","Q31","5NQ","HEYWOOD, MIDDLETON AND ROCHDALE PCT","IP400","Neurology",38,38,32,16,23,29,16,13,13,10,3,9,4,2,1,5,3,0,1,3,0,1,2,1,1,1,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,255,0.944444444444444
"676","Q31","5NQ","HEYWOOD, MIDDLETON AND ROCHDALE PCT","IP410","Rheumatology",17,23,14,16,10,6,9,6,4,4,6,2,1,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,123,0.984
"677","Q31","5NQ","HEYWOOD, MIDDLETON AND ROCHDALE PCT","IP430","Geriatric Medicine",21,34,21,15,19,11,6,11,8,4,4,1,1,3,4,3,0,4,1,1,0,2,0,5,1,2,0,2,0,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,170,0.894736842105263
"678","Q31","5NQ","HEYWOOD, MIDDLETON AND ROCHDALE PCT","IP502","Gynaecology",81,86,67,57,50,26,38,23,37,16,24,14,10,6,19,9,7,6,2,4,6,4,2,8,1,5,2,3,3,0,1,1,1,0,1,0,1,0,0,0,2,1,0,2,1,0,1,0,0,0,0,0,3,631,576,0.91283676703645
"679","Q31","5NQ","HEYWOOD, MIDDLETON AND ROCHDALE PCT","IPX01","Other",147,166,141,111,100,85,95,63,46,53,42,29,18,8,30,17,19,10,8,9,7,10,7,10,8,0,9,5,12,4,1,2,1,3,4,4,5,0,2,0,0,2,2,3,0,3,3,1,0,1,0,2,10,1318,1180,0.895295902883156
"680","Q31","5NQ","HEYWOOD, MIDDLETON AND ROCHDALE PCT","IP999","Total",992,1167,1052,872,768,667,674,583,484,417,353,234,148,82,175,153,147,127,78,80,62,88,69,71,54,42,58,46,45,39,20,22,21,18,31,19,27,20,11,5,9,17,7,11,6,8,8,2,6,5,1,3,38,10142,9095,0.896765923880891
"681","Q31","5NR","TRAFFORD PCT","IP100","General Surgery",339,101,117,94,83,73,60,57,69,64,71,38,30,24,36,38,33,16,12,8,3,5,7,5,2,5,2,2,1,3,0,2,1,0,3,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,5,1416,1343,0.948446327683616
"682","Q31","5NR","TRAFFORD PCT","IP101","Urology",167,62,82,58,62,48,47,59,29,30,25,23,9,8,13,10,10,6,6,2,5,1,5,1,4,0,1,1,1,3,1,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,787,748,0.950444726810673
"683","Q31","5NR","TRAFFORD PCT","IP110","Trauma & Orthopaedics",491,176,197,151,162,145,111,134,129,101,68,68,49,37,63,69,34,36,25,23,17,20,19,14,13,14,8,10,5,2,3,1,3,3,1,1,0,1,4,0,1,0,2,2,1,2,0,0,2,0,0,3,12,2433,2221,0.912864775996712
"684","Q31","5NR","TRAFFORD PCT","IP120","ENT",360,97,100,88,74,64,45,52,29,35,25,26,13,8,19,17,11,10,7,9,5,2,0,4,0,2,0,0,0,2,1,1,0,1,1,0,0,0,2,0,3,0,0,1,0,0,0,0,1,0,0,0,1,1116,1073,0.961469534050179
"685","Q31","5NR","TRAFFORD PCT","IP130","Ophthalmology",188,104,106,93,96,80,77,78,47,42,30,21,17,4,18,5,8,5,3,2,5,3,7,2,0,5,2,2,1,1,0,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1059,1019,0.962228517469311
"686","Q31","5NR","TRAFFORD PCT","IP140","Oral Surgery",175,62,75,79,68,71,49,55,45,35,34,21,7,18,34,20,11,9,5,9,4,1,6,8,1,4,7,2,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,926,868,0.937365010799136
"687","Q31","5NR","TRAFFORD PCT","IP150","Neurosurgery",24,29,24,11,14,5,14,7,3,3,6,1,3,2,2,2,2,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,153,0.974522292993631
"688","Q31","5NR","TRAFFORD PCT","IP160","Plastic Surgery",19,16,16,13,17,13,14,13,6,4,4,10,3,1,7,7,7,6,3,0,2,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,176,0.941176470588235
"689","Q31","5NR","TRAFFORD PCT","IP170","Cardiothoracic Surgery",9,4,5,5,5,4,4,3,3,3,5,2,1,2,2,2,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,67,60,0.895522388059701
"690","Q31","5NR","TRAFFORD PCT","IP300","General Medicine",76,30,31,23,10,18,17,16,7,6,15,2,6,4,5,3,5,5,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,279,0.975524475524476
"691","Q31","5NR","TRAFFORD PCT","IP301","Gastroenterology",143,45,53,41,45,44,30,34,26,34,24,12,5,10,11,11,7,2,1,1,5,3,2,5,0,1,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,608,577,0.949013157894737
"692","Q31","5NR","TRAFFORD PCT","IP320","Cardiology",123,65,54,38,38,33,21,24,26,23,8,16,7,2,3,15,8,6,2,1,1,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,522,510,0.977011494252874
"693","Q31","5NR","TRAFFORD PCT","IP330","Dermatology",245,85,77,81,65,57,50,31,26,35,21,11,7,5,7,6,7,6,2,5,1,2,3,1,2,1,2,0,3,0,0,1,1,0,0,2,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,853,822,0.963657678780774
"694","Q31","5NR","TRAFFORD PCT","IP340","Thoracic Medicine",100,37,37,23,12,19,14,13,7,10,8,5,5,2,3,6,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,308,302,0.980519480519481
"695","Q31","5NR","TRAFFORD PCT","IP400","Neurology",37,25,21,22,24,23,19,20,9,12,7,4,3,4,6,3,1,1,1,4,1,0,2,1,4,1,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,264,241,0.912878787878788
"696","Q31","5NR","TRAFFORD PCT","IP410","Rheumatology",74,16,20,12,10,6,9,6,7,5,3,3,2,3,4,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,187,182,0.973262032085561
"697","Q31","5NR","TRAFFORD PCT","IP430","Geriatric Medicine",38,13,7,24,16,15,5,6,4,1,2,3,0,3,3,0,2,1,2,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,143,0.953333333333333
"698","Q31","5NR","TRAFFORD PCT","IP502","Gynaecology",215,82,86,69,52,36,43,39,30,35,33,20,10,13,13,7,10,4,4,3,3,3,3,2,0,1,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,826,797,0.964891041162228
"699","Q31","5NR","TRAFFORD PCT","IPX01","Other",305,210,172,150,118,108,84,69,50,49,42,26,25,14,20,12,11,16,7,6,15,5,5,4,5,5,4,1,4,4,3,0,0,2,2,1,2,1,0,0,0,0,0,4,1,2,2,1,1,1,1,0,10,1580,1481,0.937341772151899
"700","Q31","5NR","TRAFFORD PCT","IP999","Total",3128,1259,1280,1075,971,862,713,716,552,527,431,312,202,164,269,234,167,133,80,77,70,47,66,52,33,41,37,20,21,19,9,9,10,11,9,6,7,3,7,2,5,3,5,8,6,5,5,5,5,5,3,4,42,13732,12995,0.946329740751529
"701","Q31","5NT","MANCHESTER PCT","IP100","General Surgery",327,289,242,239,190,163,156,141,129,103,98,84,58,29,60,51,41,45,27,34,15,16,13,8,8,13,6,9,10,5,8,7,5,3,0,3,0,3,3,1,6,0,3,0,1,1,0,2,1,0,0,1,20,2677,2445,0.913335823683227
"702","Q31","5NT","MANCHESTER PCT","IP101","Urology",163,133,136,153,104,97,69,69,82,64,41,34,24,18,31,35,13,13,13,7,5,4,7,2,5,5,3,0,1,1,0,1,1,0,2,0,3,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,4,1348,1279,0.948813056379822
"703","Q31","5NT","MANCHESTER PCT","IP110","Trauma & Orthopaedics",604,438,383,380,325,305,263,254,199,203,196,161,119,107,146,138,147,155,42,30,38,22,34,28,30,19,19,23,11,23,12,11,14,5,13,5,5,8,5,6,5,6,5,4,4,1,1,2,3,1,2,2,17,4979,4523,0.908415344446676
"704","Q31","5NT","MANCHESTER PCT","IP120","ENT",280,246,213,200,153,107,104,108,71,69,60,46,28,20,37,20,25,24,13,10,14,7,5,11,9,4,6,3,6,3,3,3,4,3,4,3,0,0,2,2,4,1,3,1,0,1,2,0,1,1,1,2,4,1947,1811,0.9301489470981
"705","Q31","5NT","MANCHESTER PCT","IP130","Ophthalmology",335,264,281,248,231,176,190,167,111,79,54,47,22,16,29,16,20,13,6,9,10,4,6,4,7,2,3,5,3,3,2,2,1,0,1,2,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2375,2299,0.968
"706","Q31","5NT","MANCHESTER PCT","IP140","Oral Surgery",223,211,138,155,141,122,106,103,55,84,60,42,20,21,38,29,27,13,13,11,16,8,8,4,12,7,8,7,10,4,7,4,4,1,4,1,3,2,2,3,2,0,2,1,2,0,0,0,1,0,0,1,2,1738,1588,0.913693901035673
"707","Q31","5NT","MANCHESTER PCT","IP150","Neurosurgery",89,55,36,55,43,24,25,20,16,14,14,13,7,5,10,4,7,1,6,0,0,0,0,1,0,0,2,2,1,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,456,438,0.960526315789474
"708","Q31","5NT","MANCHESTER PCT","IP160","Plastic Surgery",48,50,47,34,32,37,27,36,21,16,14,18,4,11,5,12,5,6,1,2,2,1,1,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,438,423,0.965753424657534
"709","Q31","5NT","MANCHESTER PCT","IP170","Cardiothoracic Surgery",23,7,5,4,7,2,3,5,4,1,4,3,0,2,3,3,1,1,2,1,0,1,1,2,0,0,0,1,1,1,0,0,2,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,95,78,0.821052631578947
"710","Q31","5NT","MANCHESTER PCT","IP300","General Medicine",105,99,94,70,54,56,45,40,23,34,33,27,24,13,21,12,6,11,2,4,5,5,3,4,5,3,4,4,2,0,2,1,1,0,1,0,0,3,2,0,0,1,0,0,1,0,0,0,0,0,0,0,3,823,767,0.931956257594168
"711","Q31","5NT","MANCHESTER PCT","IP301","Gastroenterology",107,79,84,91,76,54,45,38,38,29,28,23,14,8,17,13,7,3,1,5,7,4,1,2,3,0,0,1,2,0,2,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,4,792,754,0.952020202020202
"712","Q31","5NT","MANCHESTER PCT","IP320","Cardiology",197,163,157,145,96,85,106,88,65,61,51,65,17,31,45,41,25,15,13,9,10,5,5,3,6,4,10,1,3,3,1,0,1,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1538,1453,0.944733420026008
"713","Q31","5NT","MANCHESTER PCT","IP330","Dermatology",303,204,231,164,164,87,86,88,44,39,23,21,9,7,7,5,3,3,4,1,1,1,4,3,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1510,1488,0.985430463576159
"714","Q31","5NT","MANCHESTER PCT","IP340","Thoracic Medicine",101,67,57,50,55,34,33,31,21,34,21,30,8,2,6,12,3,1,3,3,1,0,0,0,1,2,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,586,566,0.965870307167235
"715","Q31","5NT","MANCHESTER PCT","IP400","Neurology",110,69,78,97,61,68,48,42,25,32,22,22,11,5,15,6,5,4,2,5,2,0,2,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,739,720,0.974289580514208
"716","Q31","5NT","MANCHESTER PCT","IP410","Rheumatology",70,67,66,52,38,34,36,21,15,13,17,11,7,4,7,0,1,3,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,462,0.980891719745223
"717","Q31","5NT","MANCHESTER PCT","IP430","Geriatric Medicine",44,38,22,19,18,6,9,6,9,6,3,4,1,0,3,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,192,0.984615384615385
"718","Q31","5NT","MANCHESTER PCT","IP502","Gynaecology",253,213,154,133,118,91,72,61,51,73,54,47,35,24,23,34,25,19,8,9,11,4,1,2,6,4,5,2,2,2,4,1,1,2,0,0,1,1,2,0,2,0,0,0,0,0,0,0,1,0,0,0,3,1554,1480,0.952380952380952
"719","Q31","5NT","MANCHESTER PCT","IPX01","Other",819,725,780,621,450,346,278,243,161,179,172,152,95,101,117,85,69,75,34,34,26,23,24,22,24,12,13,15,16,19,7,10,9,13,8,8,9,7,3,6,7,5,4,4,2,4,2,4,1,2,2,2,31,5880,5468,0.929931972789116
"720","Q31","5NT","MANCHESTER PCT","IP999","Total",4201,3417,3204,2910,2356,1894,1701,1561,1140,1133,965,850,503,424,620,518,431,406,191,175,164,107,115,100,118,77,83,76,70,67,49,43,46,30,39,26,27,31,19,22,28,16,18,11,12,7,7,9,9,6,5,9,95,30141,28234,0.936730699047809
"721","Q32","5EF","NORTH LINCOLNSHIRE PCT","IP100","General Surgery",118,75,61,57,46,28,24,20,16,11,10,8,6,1,3,7,4,6,1,3,1,2,2,3,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,525,501,0.954285714285714
"722","Q32","5EF","NORTH LINCOLNSHIRE PCT","IP101","Urology",26,28,31,23,11,13,9,16,13,8,5,10,0,3,1,4,3,3,1,2,1,2,1,0,0,0,2,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,5,230,207,0.9
"723","Q32","5EF","NORTH LINCOLNSHIRE PCT","IP110","Trauma & Orthopaedics",87,85,57,55,64,22,39,23,20,17,26,17,10,3,3,7,12,5,1,3,1,2,3,5,2,3,2,2,0,2,3,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,588,552,0.938775510204082
"724","Q32","5EF","NORTH LINCOLNSHIRE PCT","IP120","ENT",82,60,40,38,33,27,11,14,7,8,5,5,2,1,2,1,3,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,343,0.988472622478386
"725","Q32","5EF","NORTH LINCOLNSHIRE PCT","IP130","Ophthalmology",174,133,89,34,39,22,14,7,3,7,3,3,1,3,0,3,1,4,0,0,1,0,0,1,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,549,540,0.983606557377049
"726","Q32","5EF","NORTH LINCOLNSHIRE PCT","IP140","Oral Surgery",54,25,42,27,29,20,17,12,9,10,10,3,0,5,4,9,4,2,0,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,282,0.972413793103448
"727","Q32","5EF","NORTH LINCOLNSHIRE PCT","IP150","Neurosurgery",2,0,1,2,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,0.8
"728","Q32","5EF","NORTH LINCOLNSHIRE PCT","IP160","Plastic Surgery",0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.6
"729","Q32","5EF","NORTH LINCOLNSHIRE PCT","IP170","Cardiothoracic Surgery",5,2,1,4,1,1,1,1,3,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,24,0.96
"730","Q32","5EF","NORTH LINCOLNSHIRE PCT","IP300","General Medicine",78,66,60,41,26,13,4,10,11,3,7,2,3,3,1,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,335,333,0.994029850746269
"731","Q32","5EF","NORTH LINCOLNSHIRE PCT","IP301","Gastroenterology",40,55,53,23,14,11,11,7,4,6,1,2,0,1,5,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,233,0.978991596638655
"732","Q32","5EF","NORTH LINCOLNSHIRE PCT","IP320","Cardiology",0,2,1,1,1,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,10,0.714285714285714
"733","Q32","5EF","NORTH LINCOLNSHIRE PCT","IP330","Dermatology",25,27,27,12,14,6,10,6,5,5,1,1,2,3,5,1,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,158,154,0.974683544303797
"734","Q32","5EF","NORTH LINCOLNSHIRE PCT","IP340","Thoracic Medicine",16,14,8,3,8,3,2,3,0,1,1,1,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,65,0.984848484848485
"735","Q32","5EF","NORTH LINCOLNSHIRE PCT","IP400","Neurology",2,2,2,6,5,3,3,0,1,2,2,0,0,2,1,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,34,0.918918918918919
"736","Q32","5EF","NORTH LINCOLNSHIRE PCT","IP410","Rheumatology",13,13,7,1,3,2,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,1
"737","Q32","5EF","NORTH LINCOLNSHIRE PCT","IP430","Geriatric Medicine",5,1,4,1,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,1
"738","Q32","5EF","NORTH LINCOLNSHIRE PCT","IP502","Gynaecology",75,41,37,39,29,18,18,16,5,12,7,8,1,2,5,6,5,1,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,334,325,0.973053892215569
"739","Q32","5EF","NORTH LINCOLNSHIRE PCT","IPX01","Other",91,86,51,45,48,27,28,25,35,12,13,15,8,11,19,11,19,14,8,1,2,7,1,3,1,3,0,2,2,2,1,0,2,1,4,0,2,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,5,611,558,0.913256955810147
"740","Q32","5EF","NORTH LINCOLNSHIRE PCT","IP999","Total",893,716,572,412,373,221,195,164,134,106,91,76,36,39,55,52,58,43,17,14,13,14,14,14,10,8,6,5,5,7,6,1,2,1,7,4,3,3,4,2,1,0,3,2,0,2,3,1,0,1,0,0,18,4427,4236,0.956855658459453
"741","Q32","5H8","ROTHERHAM PCT","IP100","General Surgery",167,115,48,37,37,22,9,15,18,14,12,8,8,2,8,2,4,3,5,1,3,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,529,0.972426470588235
"742","Q32","5H8","ROTHERHAM PCT","IP101","Urology",48,47,31,19,10,18,13,8,2,8,5,4,3,1,3,3,1,3,1,3,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,227,0.953781512605042
"743","Q32","5H8","ROTHERHAM PCT","IP110","Trauma & Orthopaedics",186,155,136,90,77,52,62,60,53,33,39,21,18,23,19,18,23,14,12,12,14,6,7,8,7,3,4,1,2,3,0,3,2,3,0,0,2,0,0,1,2,1,1,0,0,0,2,0,1,0,0,0,12,1188,1079,0.908249158249158
"744","Q32","5H8","ROTHERHAM PCT","IP120","ENT",149,60,97,67,42,38,29,15,22,7,12,12,5,7,8,9,7,14,5,6,10,10,3,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647,600,0.927357032457496
"745","Q32","5H8","ROTHERHAM PCT","IP130","Ophthalmology",185,172,64,25,24,14,9,11,6,8,4,2,1,2,3,4,0,2,1,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542,536,0.988929889298893
"746","Q32","5H8","ROTHERHAM PCT","IP140","Oral Surgery",111,97,111,57,53,30,31,17,11,15,4,11,1,3,3,1,1,2,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,566,559,0.987632508833922
"747","Q32","5H8","ROTHERHAM PCT","IP150","Neurosurgery",13,4,5,7,4,5,7,5,4,2,0,4,1,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,66,0.985074626865672
"748","Q32","5H8","ROTHERHAM PCT","IP160","Plastic Surgery",5,3,6,8,9,4,10,2,6,4,0,2,0,0,2,0,2,4,0,2,0,0,0,1,2,0,2,3,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,84,67,0.797619047619048
"749","Q32","5H8","ROTHERHAM PCT","IP170","Cardiothoracic Surgery",10,1,6,8,4,3,3,1,1,2,3,2,0,0,4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,56,49,0.875
"750","Q32","5H8","ROTHERHAM PCT","IP300","General Medicine",75,58,61,32,29,19,10,7,6,3,6,4,5,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,321,0.996894409937888
"751","Q32","5H8","ROTHERHAM PCT","IP301","Gastroenterology",42,44,51,47,28,15,8,10,6,5,0,3,2,2,3,3,2,3,2,2,2,2,4,2,1,0,0,1,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,9,308,274,0.88961038961039
"752","Q32","5H8","ROTHERHAM PCT","IP320","Cardiology",39,16,12,13,6,5,3,1,1,2,1,3,0,1,4,2,2,1,1,3,4,2,1,2,3,0,1,2,1,0,0,3,1,1,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,13,155,112,0.72258064516129
"753","Q32","5H8","ROTHERHAM PCT","IP330","Dermatology",114,115,64,25,18,5,8,3,3,1,3,4,2,2,1,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,373,0.994666666666667
"754","Q32","5H8","ROTHERHAM PCT","IP340","Thoracic Medicine",26,19,11,1,3,0,0,1,1,1,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,5,78,69,0.884615384615385
"755","Q32","5H8","ROTHERHAM PCT","IP400","Neurology",9,5,13,12,9,8,7,3,1,2,1,3,1,0,3,0,2,2,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,81,0.920454545454545
"756","Q32","5H8","ROTHERHAM PCT","IP410","Rheumatology",37,24,19,14,3,5,2,7,6,3,2,3,1,1,2,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,135,131,0.97037037037037
"757","Q32","5H8","ROTHERHAM PCT","IP430","Geriatric Medicine",29,9,8,4,5,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,62,1
"758","Q32","5H8","ROTHERHAM PCT","IP502","Gynaecology",133,83,52,36,18,13,19,11,12,13,11,9,2,2,7,2,6,3,3,2,4,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,450,432,0.96
"759","Q32","5H8","ROTHERHAM PCT","IPX01","Other",169,126,104,99,73,68,52,51,35,27,15,24,10,18,17,19,21,18,5,5,4,7,4,2,3,2,5,1,3,2,5,2,1,3,0,0,2,0,1,3,0,1,0,1,0,0,0,1,0,0,0,1,13,1023,946,0.924731182795699
"760","Q32","5H8","ROTHERHAM PCT","IP999","Total",1547,1153,899,601,452,326,283,229,195,151,119,122,61,66,90,67,76,76,46,41,44,35,21,25,23,9,13,10,11,6,7,8,6,10,0,2,6,1,6,6,2,4,1,2,0,0,4,2,1,1,1,2,59,6928,6513,0.940098152424942
"761","Q32","5J6","CALDERDALE PCT","IP100","General Surgery",179,127,121,121,84,111,96,82,69,78,65,54,36,42,71,41,30,38,35,30,27,18,13,11,4,6,4,5,3,5,2,6,3,1,2,1,2,1,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,1629,1445,0.887047268262738
"762","Q32","5J6","CALDERDALE PCT","IP101","Urology",58,81,53,69,56,36,29,31,24,28,22,21,4,8,9,10,5,4,7,3,3,4,2,4,3,0,2,2,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,584,548,0.938356164383562
