"","SHA Code","PCT Code","PCT Name","Treatment Function Code","Treatment Function",">0-1",">1-2",">2-3",">3-4",">4-5",">5-6",">6-7",">7-8",">8-9",">9-10",">10-11",">11-12",">12-13",">13-14",">14-15",">15-16",">16-17",">17-18",">18-19",">19-20",">20-21",">21-22",">22-23",">23-24",">24-25",">25-26",">26-27",">27-28",">28-29",">29-30",">30-31",">31-32",">32-33",">33-34",">34-35",">35-36",">36-37",">37-38",">38-39",">39-40",">40-41",">41-42",">42-43",">43-44",">44-45",">45-46",">46-47",">47-48",">48-49",">49-50",">50-51",">51-52","52 plus","Patients with unknown clock start date","Total number of completed pathways (all)","Total number of completed pathways (with a known clock start)"
"605","Q31","5NN","WESTERN CHESHIRE PCT","AP130","Ophthalmology",19,18,16,11,13,14,6,3,8,7,10,16,16,14,12,17,20,12,4,2,3,1,4,4,4,1,1,0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,262
"606","Q31","5NN","WESTERN CHESHIRE PCT","AP140","Oral Surgery",6,3,2,3,5,1,3,4,3,1,0,4,3,9,7,14,16,16,2,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,108
"607","Q31","5NN","WESTERN CHESHIRE PCT","AP150","Neurosurgery",2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
"608","Q31","5NN","WESTERN CHESHIRE PCT","AP160","Plastic Surgery",7,2,11,9,12,7,5,5,9,4,4,4,4,6,1,6,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,105,105
"609","Q31","5NN","WESTERN CHESHIRE PCT","AP170","Cardiothoracic Surgery",1,0,0,0,1,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10
"610","Q31","5NN","WESTERN CHESHIRE PCT","AP300","General Medicine",2,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
"611","Q31","5NN","WESTERN CHESHIRE PCT","AP301","Gastroenterology",3,5,0,1,1,3,4,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20
"612","Q31","5NN","WESTERN CHESHIRE PCT","AP320","Cardiology",4,1,2,7,9,12,10,1,2,0,1,1,1,2,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,58
"613","Q31","5NN","WESTERN CHESHIRE PCT","AP330","Dermatology",2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9
"614","Q31","5NN","WESTERN CHESHIRE PCT","AP340","Thoracic Medicine",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"615","Q31","5NN","WESTERN CHESHIRE PCT","AP400","Neurology",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"616","Q31","5NN","WESTERN CHESHIRE PCT","AP410","Rheumatology",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"617","Q31","5NN","WESTERN CHESHIRE PCT","AP430","Geriatric Medicine",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"618","Q31","5NN","WESTERN CHESHIRE PCT","AP502","Gynaecology",52,16,14,11,8,8,11,9,5,6,7,7,4,6,1,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,173
"619","Q31","5NN","WESTERN CHESHIRE PCT","AP999","Total",188,128,122,92,139,85,88,70,92,66,59,74,66,81,53,93,95,76,15,11,12,8,7,17,17,9,5,2,8,2,4,1,6,3,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,3,1,1808,1807
"620","Q31","5NN","WESTERN CHESHIRE PCT","APX01","Other",5,5,4,1,1,3,4,2,2,3,4,6,2,5,3,4,5,5,0,0,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71,70
"621","Q31","5NP","CENTRAL AND EASTERN CHESHIRE PCT","AP100","General Surgery",22,31,28,33,34,19,18,24,14,23,21,19,18,16,21,21,33,20,5,2,4,5,1,1,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,440,440
"622","Q31","5NP","CENTRAL AND EASTERN CHESHIRE PCT","AP101","Urology",6,15,17,14,14,10,9,9,10,19,11,11,13,6,9,3,6,10,1,0,0,0,1,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200
"623","Q31","5NP","CENTRAL AND EASTERN CHESHIRE PCT","AP110","Trauma & Orthopaedics",8,25,13,16,17,11,23,31,34,40,35,37,26,37,28,43,33,33,7,4,3,8,7,5,4,4,3,4,1,1,1,4,0,1,0,1,0,1,3,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,556,556
"624","Q31","5NP","CENTRAL AND EASTERN CHESHIRE PCT","AP120","ENT",10,13,12,19,4,5,8,10,7,5,6,13,11,5,6,4,7,10,1,1,1,0,0,1,0,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,167
"625","Q31","5NP","CENTRAL AND EASTERN CHESHIRE PCT","AP130","Ophthalmology",21,11,14,18,13,13,21,13,25,24,19,30,20,16,20,9,7,14,0,2,1,2,2,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,320
"626","Q31","5NP","CENTRAL AND EASTERN CHESHIRE PCT","AP140","Oral Surgery",3,4,4,2,3,3,3,1,6,2,2,3,4,2,6,21,14,10,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,98,98
"627","Q31","5NP","CENTRAL AND EASTERN CHESHIRE PCT","AP150","Neurosurgery",7,3,0,1,1,1,3,1,1,1,2,2,1,1,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33
"628","Q31","5NP","CENTRAL AND EASTERN CHESHIRE PCT","AP160","Plastic Surgery",3,4,4,1,7,0,4,2,6,6,2,1,1,1,3,1,2,2,0,1,0,0,3,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,59
"629","Q31","5NP","CENTRAL AND EASTERN CHESHIRE PCT","AP170","Cardiothoracic Surgery",4,1,0,2,4,5,5,0,1,1,3,2,1,0,1,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35
"630","Q31","5NP","CENTRAL AND EASTERN CHESHIRE PCT","AP300","General Medicine",0,3,3,1,1,2,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15
"631","Q31","5NP","CENTRAL AND EASTERN CHESHIRE PCT","AP301","Gastroenterology",9,9,6,2,3,5,3,2,3,0,3,1,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53
"632","Q31","5NP","CENTRAL AND EASTERN CHESHIRE PCT","AP320","Cardiology",27,2,2,2,2,0,1,4,5,2,3,0,3,3,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,63,63
"633","Q31","5NP","CENTRAL AND EASTERN CHESHIRE PCT","AP330","Dermatology",0,1,0,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
"634","Q31","5NP","CENTRAL AND EASTERN CHESHIRE PCT","AP340","Thoracic Medicine",3,2,1,1,0,2,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,16
"635","Q31","5NP","CENTRAL AND EASTERN CHESHIRE PCT","AP400","Neurology",13,1,2,3,3,0,0,0,0,1,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28
"636","Q31","5NP","CENTRAL AND EASTERN CHESHIRE PCT","AP410","Rheumatology",0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
"637","Q31","5NP","CENTRAL AND EASTERN CHESHIRE PCT","AP430","Geriatric Medicine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"638","Q31","5NP","CENTRAL AND EASTERN CHESHIRE PCT","AP502","Gynaecology",26,15,21,15,16,10,8,5,9,12,6,7,6,11,10,10,8,12,4,0,0,2,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,222
"639","Q31","5NP","CENTRAL AND EASTERN CHESHIRE PCT","AP999","Total",183,159,145,139,127,90,114,107,132,152,125,140,123,108,113,131,120,122,20,14,11,21,18,16,8,11,5,10,6,2,4,5,0,1,0,1,0,2,3,1,1,0,0,1,0,0,1,1,0,1,0,1,2,0,2497,2497
"640","Q31","5NP","CENTRAL AND EASTERN CHESHIRE PCT","APX01","Other",21,18,17,7,5,4,5,5,11,12,10,10,13,4,5,13,9,4,0,4,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,182
"641","Q31","5NQ","HEYWOOD, MIDDLETON AND ROCHDALE PCT","AP100","General Surgery",8,12,22,13,23,13,15,24,18,13,9,13,8,14,5,9,7,11,1,0,2,3,3,3,2,2,0,0,3,2,4,2,0,2,1,1,0,0,2,0,1,1,1,2,0,1,0,0,0,0,0,0,1,0,277,277
"642","Q31","5NQ","HEYWOOD, MIDDLETON AND ROCHDALE PCT","AP101","Urology",7,6,8,9,4,5,4,4,6,8,7,7,10,11,7,7,7,9,0,2,1,0,1,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,136
"643","Q31","5NQ","HEYWOOD, MIDDLETON AND ROCHDALE PCT","AP110","Trauma & Orthopaedics",6,19,8,12,11,15,13,7,12,18,8,12,11,5,10,5,5,6,2,6,5,1,3,4,2,2,2,0,1,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,218
"644","Q31","5NQ","HEYWOOD, MIDDLETON AND ROCHDALE PCT","AP120","ENT",2,4,5,5,5,4,7,5,6,5,7,4,0,8,1,5,1,5,1,1,1,2,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92,92
"645","Q31","5NQ","HEYWOOD, MIDDLETON AND ROCHDALE PCT","AP130","Ophthalmology",3,2,2,2,3,2,3,4,3,7,8,12,6,4,8,3,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,79
"646","Q31","5NQ","HEYWOOD, MIDDLETON AND ROCHDALE PCT","AP140","Oral Surgery",6,3,6,8,13,15,16,10,10,11,7,8,8,12,6,9,3,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,155
"647","Q31","5NQ","HEYWOOD, MIDDLETON AND ROCHDALE PCT","AP150","Neurosurgery",2,0,1,0,0,0,0,0,1,2,2,4,4,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19
"648","Q31","5NQ","HEYWOOD, MIDDLETON AND ROCHDALE PCT","AP160","Plastic Surgery",7,1,1,4,1,1,0,1,3,1,2,1,2,0,1,1,4,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34
"649","Q31","5NQ","HEYWOOD, MIDDLETON AND ROCHDALE PCT","AP170","Cardiothoracic Surgery",0,1,0,1,1,1,1,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
"650","Q31","5NQ","HEYWOOD, MIDDLETON AND ROCHDALE PCT","AP300","General Medicine",6,1,1,1,2,1,3,1,2,1,3,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27
"651","Q31","5NQ","HEYWOOD, MIDDLETON AND ROCHDALE PCT","AP301","Gastroenterology",1,1,3,4,2,5,1,0,4,3,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29
"652","Q31","5NQ","HEYWOOD, MIDDLETON AND ROCHDALE PCT","AP320","Cardiology",1,3,0,3,4,5,2,0,0,1,1,4,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31
"653","Q31","5NQ","HEYWOOD, MIDDLETON AND ROCHDALE PCT","AP330","Dermatology",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"654","Q31","5NQ","HEYWOOD, MIDDLETON AND ROCHDALE PCT","AP340","Thoracic Medicine",0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"655","Q31","5NQ","HEYWOOD, MIDDLETON AND ROCHDALE PCT","AP400","Neurology",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"656","Q31","5NQ","HEYWOOD, MIDDLETON AND ROCHDALE PCT","AP410","Rheumatology",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"657","Q31","5NQ","HEYWOOD, MIDDLETON AND ROCHDALE PCT","AP430","Geriatric Medicine",0,0,1,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
"658","Q31","5NQ","HEYWOOD, MIDDLETON AND ROCHDALE PCT","AP502","Gynaecology",7,17,7,4,6,3,4,3,7,10,8,5,4,2,2,3,1,6,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,104,104
"659","Q31","5NQ","HEYWOOD, MIDDLETON AND ROCHDALE PCT","AP999","Total",71,81,77,77,79,77,76,65,83,92,78,84,66,66,50,51,36,43,5,11,14,7,9,17,9,6,5,2,6,3,9,2,3,3,1,2,0,1,2,0,1,1,2,2,1,1,0,0,0,0,0,0,5,0,1382,1382
"660","Q31","5NQ","HEYWOOD, MIDDLETON AND ROCHDALE PCT","APX01","Other",15,11,12,8,3,6,7,4,10,8,13,13,8,8,7,7,3,2,0,0,1,1,1,3,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,157,157
"661","Q31","5NR","TRAFFORD PCT","AP100","General Surgery",6,10,13,17,11,10,11,10,14,9,6,7,6,7,8,9,5,8,1,1,0,3,1,3,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,184
"662","Q31","5NR","TRAFFORD PCT","AP101","Urology",8,18,14,5,6,3,0,1,2,1,4,3,7,3,3,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,86
"663","Q31","5NR","TRAFFORD PCT","AP110","Trauma & Orthopaedics",9,12,8,14,9,12,9,7,7,8,14,12,11,13,15,20,27,35,5,2,2,3,6,6,1,2,1,2,4,0,1,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,285,285
"664","Q31","5NR","TRAFFORD PCT","AP120","ENT",7,6,7,7,6,1,5,7,2,5,4,3,1,1,6,3,7,4,2,0,2,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,91
"665","Q31","5NR","TRAFFORD PCT","AP130","Ophthalmology",2,3,3,4,6,2,4,7,6,3,1,2,2,1,1,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,52
"666","Q31","5NR","TRAFFORD PCT","AP140","Oral Surgery",9,11,4,7,5,5,4,6,8,4,3,5,4,3,5,4,2,12,0,1,2,1,0,1,0,1,0,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,112
"667","Q31","5NR","TRAFFORD PCT","AP150","Neurosurgery",2,0,0,1,4,0,0,0,1,1,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14
"668","Q31","5NR","TRAFFORD PCT","AP160","Plastic Surgery",9,1,2,4,9,4,1,0,2,4,2,1,2,1,4,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51
"669","Q31","5NR","TRAFFORD PCT","AP170","Cardiothoracic Surgery",0,0,1,2,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8
"670","Q31","5NR","TRAFFORD PCT","AP300","General Medicine",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"671","Q31","5NR","TRAFFORD PCT","AP301","Gastroenterology",8,3,3,3,0,1,4,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27
"672","Q31","5NR","TRAFFORD PCT","AP320","Cardiology",1,0,3,4,2,0,2,2,3,0,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23
"673","Q31","5NR","TRAFFORD PCT","AP330","Dermatology",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"674","Q31","5NR","TRAFFORD PCT","AP340","Thoracic Medicine",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"675","Q31","5NR","TRAFFORD PCT","AP400","Neurology",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"676","Q31","5NR","TRAFFORD PCT","AP410","Rheumatology",0,1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
"677","Q31","5NR","TRAFFORD PCT","AP430","Geriatric Medicine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"678","Q31","5NR","TRAFFORD PCT","AP502","Gynaecology",11,7,5,6,8,9,8,10,9,6,3,5,7,3,1,0,6,4,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,114
"679","Q31","5NR","TRAFFORD PCT","AP999","Total",85,77,72,83,70,51,53,53,64,49,43,49,42,41,45,45,57,80,9,9,6,9,9,11,8,5,5,6,8,0,1,2,1,3,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1159,1159
"680","Q31","5NR","TRAFFORD PCT","APX01","Other",11,4,7,7,4,4,3,2,8,6,4,5,1,7,1,6,4,11,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99
"681","Q31","5NT","MANCHESTER PCT","AP100","General Surgery",20,17,32,14,19,19,12,17,20,13,13,13,13,11,15,13,12,7,6,4,3,3,4,1,1,0,3,3,1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,314,314
"682","Q31","5NT","MANCHESTER PCT","AP101","Urology",14,9,12,6,9,8,4,6,13,10,5,11,4,7,14,4,5,10,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,157
"683","Q31","5NT","MANCHESTER PCT","AP110","Trauma & Orthopaedics",10,8,16,18,14,8,15,8,18,17,18,15,17,14,16,17,16,20,6,4,6,10,7,5,10,10,2,4,4,6,1,2,2,1,1,2,1,2,0,1,2,2,0,0,0,1,0,1,0,0,0,1,0,0,359,359
"684","Q31","5NT","MANCHESTER PCT","AP120","ENT",6,13,13,6,6,3,14,8,13,8,7,17,7,8,11,7,7,15,2,0,5,0,2,3,2,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,192,192
"685","Q31","5NT","MANCHESTER PCT","AP130","Ophthalmology",8,9,18,9,3,7,5,16,15,10,10,10,6,5,7,2,3,2,0,1,2,2,0,1,3,1,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,160
"686","Q31","5NT","MANCHESTER PCT","AP140","Oral Surgery",9,11,7,8,15,13,10,16,28,14,12,10,15,10,6,19,12,11,3,2,1,3,1,2,3,0,2,1,0,1,0,0,1,1,2,0,1,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,255,255
"687","Q31","5NT","MANCHESTER PCT","AP150","Neurosurgery",1,0,1,1,1,1,1,3,3,1,3,3,3,2,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30
"688","Q31","5NT","MANCHESTER PCT","AP160","Plastic Surgery",29,2,5,5,3,3,8,4,3,4,5,3,2,5,1,6,5,4,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102
"689","Q31","5NT","MANCHESTER PCT","AP170","Cardiothoracic Surgery",0,1,2,4,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13
"690","Q31","5NT","MANCHESTER PCT","AP300","General Medicine",8,3,3,8,5,6,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,39,39
"691","Q31","5NT","MANCHESTER PCT","AP301","Gastroenterology",6,4,7,8,5,5,3,2,6,0,0,4,2,4,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,63
"692","Q31","5NT","MANCHESTER PCT","AP320","Cardiology",2,1,3,4,8,9,2,4,3,5,2,3,4,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55
"693","Q31","5NT","MANCHESTER PCT","AP330","Dermatology",1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
