"","SHA Code","PCT Code","PCT Name","Treatment Function Code","Treatment Function",">0-1",">1-2",">2-3",">3-4",">4-5",">5-6",">6-7",">7-8",">8-9",">9-10",">10-11",">11-12",">12-13",">13-14",">14-15",">15-16",">16-17",">17-18",">18-19",">19-20",">20-21",">21-22",">22-23",">23-24",">24-25",">25-26",">26-27",">27-28",">28-29",">29-30",">30-31",">31-32",">32-33",">33-34",">34-35",">35-36",">36-37",">37-38",">38-39",">39-40",">40-41",">41-42",">42-43",">43-44",">44-45",">45-46",">46-47",">47-48",">48-49",">49-50",">50-51",">51-52","52 plus","Total number of incomplete pathways","Total within 18 weeks","% within 18 weeks"
"534","Q31","5NH","EAST LANCASHIRE TEACHING PCT","IP340","Thoracic Medicine",36,36,55,37,33,26,28,25,11,12,12,5,4,8,8,4,5,2,3,1,1,3,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,347,0.963888888888889
"535","Q31","5NH","EAST LANCASHIRE TEACHING PCT","IP400","Neurology",23,28,41,34,29,53,48,34,30,36,29,22,12,9,8,9,7,4,8,9,3,4,2,0,3,1,0,2,1,2,2,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,497,456,0.917505030181087
"536","Q31","5NH","EAST LANCASHIRE TEACHING PCT","IP410","Rheumatology",15,25,38,31,33,31,26,23,31,19,14,9,5,5,6,4,5,4,1,3,3,1,3,3,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,324,0.941860465116279
"537","Q31","5NH","EAST LANCASHIRE TEACHING PCT","IP430","Geriatric Medicine",7,16,6,10,7,7,2,10,3,3,7,3,1,1,2,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,88,0.946236559139785
"538","Q31","5NH","EAST LANCASHIRE TEACHING PCT","IP502","Gynaecology",138,131,130,134,114,75,75,84,60,36,53,18,15,9,11,12,8,2,8,0,4,3,1,5,4,0,4,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1138,1105,0.971001757469244
"539","Q31","5NH","EAST LANCASHIRE TEACHING PCT","IP999","Total",1257,1685,1801,1651,1596,1308,1214,1155,891,769,688,514,350,291,326,262,238,139,159,122,83,73,65,77,71,47,35,47,36,25,13,19,18,12,12,6,12,7,7,5,3,3,3,4,2,6,5,6,4,4,2,9,16,17153,16135,0.940651781029558
"540","Q31","5NH","EAST LANCASHIRE TEACHING PCT","IPX01","Other",105,193,174,181,152,144,122,104,85,86,59,60,41,35,25,18,24,7,13,16,9,9,6,6,8,6,1,8,9,3,4,3,5,4,5,2,3,0,2,4,1,1,1,0,2,2,3,3,1,0,0,2,6,1763,1615,0.916052183777652
"541","Q31","5NJ","SEFTON PCT","IP100","General Surgery",99,138,128,159,121,105,111,104,90,82,56,70,42,47,45,31,46,21,30,22,18,15,19,12,12,10,5,4,8,5,7,3,5,5,1,3,1,0,3,1,1,0,0,2,0,0,0,0,1,0,0,0,4,1692,1495,0.883569739952719
"542","Q31","5NJ","SEFTON PCT","IP101","Urology",59,75,70,68,77,62,51,49,48,59,22,20,33,23,11,9,8,3,2,0,3,4,1,2,1,0,1,2,0,0,2,2,1,2,0,0,0,1,2,1,1,2,0,0,0,0,0,1,0,0,1,0,4,783,747,0.954022988505747
"543","Q31","5NJ","SEFTON PCT","IP110","Trauma & Orthopaedics",103,152,161,154,143,132,125,119,118,95,75,86,81,78,47,43,42,20,17,11,7,10,7,6,12,5,9,4,10,6,3,3,3,3,1,0,3,2,3,2,1,0,2,1,1,1,1,0,1,1,3,0,11,1924,1774,0.922037422037422
"544","Q31","5NJ","SEFTON PCT","IP120","ENT",85,103,96,110,107,98,58,41,57,34,19,9,15,6,11,9,5,3,10,2,0,3,3,1,1,0,2,0,0,0,0,2,5,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,904,866,0.957964601769912
"545","Q31","5NJ","SEFTON PCT","IP130","Ophthalmology",56,130,204,169,173,136,137,110,88,66,92,79,60,60,50,51,46,27,35,9,7,3,5,1,4,0,0,0,1,4,1,2,1,0,2,4,1,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1822,1734,0.951701427003293
"546","Q31","5NJ","SEFTON PCT","IP140","Oral Surgery",39,85,70,68,30,78,53,35,22,22,18,19,12,9,15,8,15,6,8,3,4,0,4,5,0,3,0,0,3,1,1,2,2,0,0,0,1,0,1,1,0,0,0,1,0,0,3,2,0,0,0,1,5,655,604,0.922137404580153
"547","Q31","5NJ","SEFTON PCT","IP150","Neurosurgery",6,13,10,14,14,14,12,12,6,5,5,3,10,9,7,3,4,0,1,0,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,147,0.948387096774194
"548","Q31","5NJ","SEFTON PCT","IP160","Plastic Surgery",3,11,12,16,13,8,10,6,13,12,5,10,12,15,5,6,6,3,3,2,2,7,1,0,2,2,3,2,1,3,1,4,3,0,2,4,1,1,1,1,1,0,1,1,1,2,0,0,0,0,0,0,5,223,166,0.744394618834081
"549","Q31","5NJ","SEFTON PCT","IP170","Cardiothoracic Surgery",5,3,6,4,3,1,3,2,1,4,2,0,7,1,0,0,0,0,1,1,1,1,3,1,1,1,1,0,1,0,3,0,3,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,5,70,42,0.6
"550","Q31","5NJ","SEFTON PCT","IP300","General Medicine",51,81,73,48,56,36,44,31,24,20,20,15,15,14,12,8,5,4,3,2,1,2,2,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,3,581,557,0.958691910499139
"551","Q31","5NJ","SEFTON PCT","IP301","Gastroenterology",27,48,41,36,47,33,38,18,27,30,26,20,21,16,8,8,5,2,5,1,0,1,0,1,2,0,2,0,1,2,1,4,3,1,0,2,2,1,1,0,1,0,2,2,0,2,1,0,0,1,1,0,25,516,451,0.874031007751938
"552","Q31","5NJ","SEFTON PCT","IP320","Cardiology",20,21,33,36,36,16,18,18,10,6,2,5,1,1,4,2,0,1,0,1,2,1,1,3,0,0,0,3,0,0,1,0,0,1,0,0,0,0,1,1,0,2,0,1,0,1,2,0,0,0,0,0,5,256,230,0.8984375
"553","Q31","5NJ","SEFTON PCT","IP330","Dermatology",49,64,62,66,61,44,43,39,35,22,20,21,10,10,5,18,9,3,5,3,2,2,4,2,1,1,2,1,0,0,0,1,2,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3,616,581,0.943181818181818
"554","Q31","5NJ","SEFTON PCT","IP340","Thoracic Medicine",27,34,31,20,25,28,19,17,9,17,9,4,3,0,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,253,246,0.972332015810277
"555","Q31","5NJ","SEFTON PCT","IP400","Neurology",27,33,45,39,39,17,21,16,9,14,10,9,8,4,8,1,2,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,304,0.987012987012987
"556","Q31","5NJ","SEFTON PCT","IP410","Rheumatology",16,25,19,31,21,13,22,15,5,9,2,4,5,3,7,3,2,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,204,0.971428571428571
"557","Q31","5NJ","SEFTON PCT","IP430","Geriatric Medicine",9,17,13,13,4,11,15,8,5,11,3,7,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,126,1
"558","Q31","5NJ","SEFTON PCT","IP502","Gynaecology",44,89,73,90,104,61,59,45,44,38,28,26,24,26,24,26,15,10,8,7,2,7,7,4,7,8,5,5,1,5,2,1,3,1,2,1,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,911,826,0.906695938529089
"559","Q31","5NJ","SEFTON PCT","IP999","Total",806,1272,1337,1363,1277,1051,1007,821,715,632,483,455,415,363,286,269,231,123,146,74,67,63,73,52,60,37,37,32,39,37,32,32,35,20,17,24,22,16,23,14,11,10,10,10,4,10,12,6,2,3,8,4,101,14049,12906,0.918641896220372
"560","Q31","5NJ","SEFTON PCT","IPX01","Other",81,150,190,222,203,158,168,136,104,86,69,48,53,36,24,42,21,15,13,9,13,7,14,13,15,7,6,9,12,10,9,7,4,5,7,8,8,4,4,4,5,4,2,1,0,3,3,2,0,1,3,2,24,2044,1806,0.883561643835616
"561","Q31","5NK","WIRRAL PCT","IP100","General Surgery",142,169,185,185,180,133,153,149,168,110,132,118,129,89,104,108,78,91,96,88,95,89,88,80,85,52,47,67,46,32,40,32,26,12,12,19,16,5,8,11,8,9,5,3,4,4,3,6,3,3,2,1,39,3559,2423,0.68080921607193
"562","Q31","5NK","WIRRAL PCT","IP101","Urology",71,176,163,138,125,143,119,95,89,100,95,84,64,76,78,78,77,60,63,50,65,71,59,55,74,53,46,54,46,46,21,26,18,11,6,9,7,2,7,5,5,3,3,5,6,6,1,2,1,3,1,2,54,2717,1831,0.673905042326095
"563","Q31","5NK","WIRRAL PCT","IP110","Trauma & Orthopaedics",178,222,220,200,256,225,197,164,135,97,139,130,130,98,102,86,71,57,54,61,42,52,43,43,42,37,29,27,31,20,19,21,17,16,13,14,1,6,11,3,14,7,5,4,5,6,2,4,0,1,2,4,20,3383,2707,0.800177357375111
"564","Q31","5NK","WIRRAL PCT","IP120","ENT",75,115,103,99,109,109,72,80,59,62,68,48,54,47,44,81,50,19,31,26,28,38,31,23,25,18,25,14,20,15,18,13,6,11,6,10,6,0,4,2,4,2,4,2,2,1,1,0,1,0,0,2,12,1695,1294,0.763421828908555
"565","Q31","5NK","WIRRAL PCT","IP130","Ophthalmology",72,160,147,145,153,95,118,96,102,56,95,79,89,76,51,35,40,32,39,29,19,25,27,14,19,19,9,6,7,4,4,4,6,4,2,4,2,0,4,3,6,5,1,2,1,2,1,3,3,1,1,0,17,1934,1641,0.848500517063082
"566","Q31","5NK","WIRRAL PCT","IP140","Oral Surgery",64,76,93,94,61,71,82,71,24,40,47,45,59,20,55,16,38,13,21,28,11,11,14,9,20,17,12,12,6,7,10,9,6,2,2,5,4,1,2,0,0,1,2,1,2,1,0,0,0,0,0,0,3,1188,969,0.815656565656566
"567","Q31","5NK","WIRRAL PCT","IP150","Neurosurgery",16,12,22,15,18,10,16,6,7,6,8,3,7,6,5,4,0,2,3,4,3,0,0,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,163,0.915730337078652
"568","Q31","5NK","WIRRAL PCT","IP160","Plastic Surgery",3,9,6,5,0,7,5,3,6,2,4,4,3,9,5,5,4,3,1,5,0,3,0,5,0,2,0,3,2,3,2,3,2,1,2,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,4,129,83,0.643410852713178
"569","Q31","5NK","WIRRAL PCT","IP170","Cardiothoracic Surgery",1,1,1,5,7,4,4,6,0,3,5,1,1,2,1,1,1,2,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,46,0.92
"570","Q31","5NK","WIRRAL PCT","IP300","General Medicine",75,123,104,77,76,71,47,58,45,35,25,35,21,22,25,22,21,13,16,19,14,12,13,13,18,7,16,4,3,0,3,1,3,2,2,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,8,1055,895,0.848341232227488
"571","Q31","5NK","WIRRAL PCT","IP301","Gastroenterology",53,99,91,89,116,87,104,83,93,82,61,77,73,67,74,61,71,61,56,32,58,51,50,54,39,47,51,61,35,32,18,14,14,5,8,2,7,1,6,2,1,3,3,0,0,1,0,1,0,2,1,1,9,2107,1442,0.684385382059801
"572","Q31","5NK","WIRRAL PCT","IP320","Cardiology",45,57,55,47,53,58,39,49,24,37,47,30,17,25,28,28,10,20,21,23,10,20,14,15,17,21,22,19,8,4,6,8,3,3,2,0,2,3,1,0,2,1,1,0,2,0,2,0,1,0,0,0,9,909,669,0.735973597359736
"573","Q31","5NK","WIRRAL PCT","IP330","Dermatology",45,83,85,94,88,106,92,69,61,63,58,40,42,41,38,24,17,25,29,23,17,23,20,12,20,17,20,17,7,17,8,6,9,5,3,6,5,2,3,3,3,1,5,0,1,5,0,0,1,1,1,0,10,1371,1071,0.781181619256018
"574","Q31","5NK","WIRRAL PCT","IP340","Thoracic Medicine",2,1,2,1,2,5,5,4,0,5,2,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,1
"575","Q31","5NK","WIRRAL PCT","IP400","Neurology",33,26,27,39,32,19,25,21,16,13,11,14,5,4,3,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,294,0.993243243243243
"576","Q31","5NK","WIRRAL PCT","IP410","Rheumatology",13,16,11,10,8,5,6,2,4,7,2,6,5,0,2,2,3,1,1,3,1,0,1,1,2,2,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,122,103,0.844262295081967
"577","Q31","5NK","WIRRAL PCT","IP430","Geriatric Medicine",33,35,34,21,18,28,16,10,13,18,13,12,11,11,13,12,7,3,7,8,6,6,7,11,8,2,3,4,1,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,380,308,0.810526315789474
"578","Q31","5NK","WIRRAL PCT","IP502","Gynaecology",56,92,93,90,103,76,75,53,62,55,46,40,47,41,36,36,26,29,30,21,32,25,31,26,27,21,18,32,22,19,12,18,8,7,0,2,8,1,3,0,0,3,2,2,2,2,0,1,2,2,1,0,12,1448,1056,0.729281767955801
"579","Q31","5NK","WIRRAL PCT","IP999","Total",1158,1675,1665,1586,1654,1470,1372,1200,1021,921,996,870,882,724,760,705,581,497,558,512,478,495,478,419,472,392,313,335,247,220,174,162,124,85,65,78,61,25,51,32,47,39,35,22,26,30,11,21,15,13,10,10,206,25998,19737,0.759173782598661
"580","Q31","5NK","WIRRAL PCT","IPX01","Other",181,203,223,232,249,218,197,181,113,130,138,103,125,90,96,102,64,64,89,92,74,68,80,57,76,76,13,14,11,17,9,7,4,4,6,5,3,2,1,2,2,3,2,2,0,2,1,2,2,0,0,0,9,3444,2709,0.786585365853659
"581","Q31","5NL","LIVERPOOL PCT","IP100","General Surgery",77,91,109,98,136,111,96,89,88,52,58,45,59,37,38,39,20,11,27,26,19,17,29,17,12,10,10,6,9,11,6,14,6,4,4,5,4,1,4,4,5,4,6,2,3,3,1,0,1,4,3,0,6,1537,1254,0.815875081327261
"582","Q31","5NL","LIVERPOOL PCT","IP101","Urology",37,56,66,60,55,54,62,49,52,47,32,36,31,29,16,17,18,13,9,6,7,6,8,5,10,9,1,12,9,7,9,15,13,13,6,8,9,7,15,11,1,6,3,5,9,1,2,1,1,1,4,3,31,993,730,0.735146022155086
"583","Q31","5NL","LIVERPOOL PCT","IP110","Trauma & Orthopaedics",50,99,157,135,190,168,148,159,132,130,135,133,124,109,77,72,69,47,65,54,41,24,30,35,36,24,33,19,19,18,21,20,25,13,12,13,20,13,14,16,14,5,6,14,4,6,5,6,8,5,10,4,40,2826,2134,0.755130927105449
"584","Q31","5NL","LIVERPOOL PCT","IP120","ENT",41,57,87,77,109,94,65,43,46,27,35,36,27,18,14,21,16,15,14,10,14,17,11,14,9,11,11,11,14,11,16,11,7,9,6,7,8,6,8,14,6,3,3,3,1,2,0,0,1,1,0,2,19,1108,828,0.747292418772563
"585","Q31","5NL","LIVERPOOL PCT","IP130","Ophthalmology",39,43,69,63,122,98,111,75,93,51,52,61,37,44,40,47,32,28,50,18,8,13,10,12,9,9,10,7,13,6,10,10,12,9,3,7,4,7,10,7,1,3,2,4,2,3,1,3,2,0,0,1,20,1391,1105,0.794392523364486
"586","Q31","5NL","LIVERPOOL PCT","IP140","Oral Surgery",32,40,83,113,60,75,62,39,39,26,26,26,18,23,29,8,24,8,7,11,4,8,6,6,10,10,6,6,7,5,5,1,8,4,0,3,3,2,1,2,1,2,0,2,1,2,2,2,0,0,0,2,9,869,731,0.841196777905639
"587","Q31","5NL","LIVERPOOL PCT","IP150","Neurosurgery",12,17,15,5,10,8,12,9,3,7,0,1,3,2,4,5,1,1,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,121,115,0.950413223140496
"588","Q31","5NL","LIVERPOOL PCT","IP160","Plastic Surgery",9,17,25,32,18,20,14,19,25,20,24,23,16,21,22,26,11,12,13,18,6,12,11,11,10,7,5,5,5,4,5,6,8,6,7,7,6,3,10,3,3,1,3,3,2,0,1,2,0,1,0,0,14,552,354,0.641304347826087
"589","Q31","5NL","LIVERPOOL PCT","IP170","Cardiothoracic Surgery",3,5,5,7,0,4,6,2,5,4,1,2,1,4,4,1,1,0,0,4,2,3,3,0,1,1,1,0,1,0,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,9,91,55,0.604395604395604
"590","Q31","5NL","LIVERPOOL PCT","IP300","General Medicine",6,6,12,18,7,8,10,5,3,0,3,4,4,2,3,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,2,0,0,1,0,1,1,0,1,0,0,0,0,0,4,115,93,0.808695652173913
"591","Q31","5NL","LIVERPOOL PCT","IP301","Gastroenterology",38,54,69,52,83,93,70,63,57,34,36,29,42,17,21,18,6,5,4,3,4,5,7,0,2,1,2,5,2,1,2,0,2,0,3,0,3,0,1,1,3,2,2,1,2,0,0,0,2,3,1,0,26,877,787,0.897377423033067
"592","Q31","5NL","LIVERPOOL PCT","IP320","Cardiology",32,32,36,49,90,67,52,55,38,27,26,18,17,21,13,12,16,22,16,10,8,15,15,11,7,8,7,10,5,11,9,5,9,4,5,6,8,4,10,9,1,2,4,0,4,1,4,4,2,1,0,4,24,866,623,0.719399538106236
"593","Q31","5NL","LIVERPOOL PCT","IP330","Dermatology",24,28,27,37,43,17,22,6,18,21,12,13,7,12,10,8,5,12,10,6,3,4,4,3,2,4,2,10,6,4,3,4,4,5,3,1,6,1,3,4,0,0,2,4,1,1,0,1,1,0,2,1,22,449,322,0.717149220489978
"594","Q31","5NL","LIVERPOOL PCT","IP340","Thoracic Medicine",40,49,43,37,32,41,39,22,27,25,19,6,6,3,4,2,1,1,1,1,1,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,408,397,0.973039215686275
"595","Q31","5NL","LIVERPOOL PCT","IP400","Neurology",56,77,78,82,70,44,22,25,18,15,21,13,13,7,7,3,5,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,557,0.991103202846975
"596","Q31","5NL","LIVERPOOL PCT","IP410","Rheumatology",12,20,20,14,24,20,16,13,15,15,9,6,9,9,7,11,2,4,3,4,2,1,1,1,2,2,1,1,0,0,0,3,1,1,1,1,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3,261,226,0.865900383141762
"597","Q31","5NL","LIVERPOOL PCT","IP430","Geriatric Medicine",10,19,22,12,13,7,10,3,10,5,7,6,5,11,1,0,1,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,1,2,0,1,0,2,1,1,0,3,0,0,1,0,0,1,0,0,0,0,161,143,0.888198757763975
"598","Q31","5NL","LIVERPOOL PCT","IP502","Gynaecology",58,79,123,143,101,84,66,64,69,62,67,64,50,54,39,38,36,26,25,23,21,23,8,16,10,7,7,4,6,6,3,5,1,4,3,5,2,4,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1414,1223,0.864922206506365
"599","Q31","5NL","LIVERPOOL PCT","IP999","Total",715,1058,1439,1395,1556,1389,1241,1073,958,753,763,671,573,517,437,427,331,284,300,246,180,182,176,171,168,143,136,123,134,115,123,122,124,106,86,92,102,61,101,95,59,38,51,52,49,31,28,26,21,23,23,20,292,19379,15580,0.803963052789102
"600","Q31","5NL","LIVERPOOL PCT","IPX01","Other",139,269,393,361,393,376,358,333,220,185,200,149,104,94,88,98,66,77,52,49,39,32,32,38,44,37,37,26,37,31,30,28,26,29,27,28,23,12,17,19,21,9,16,13,19,11,9,6,2,7,2,3,64,4778,3903,0.816868982838008
"601","Q31","5NM","HALTON AND ST HELENS PCT","IP100","General Surgery",73,111,123,137,124,119,99,83,57,51,39,49,47,31,32,27,25,14,14,13,16,14,9,13,16,18,2,6,5,3,4,3,3,3,6,1,2,4,3,2,0,2,3,1,2,2,0,1,1,3,2,1,21,1440,1241,0.861805555555556
"602","Q31","5NM","HALTON AND ST HELENS PCT","IP101","Urology",60,77,100,106,70,81,76,49,33,33,29,9,20,19,13,12,16,8,6,6,11,9,8,3,9,4,4,3,2,1,1,1,1,0,0,2,0,2,1,3,0,2,1,0,1,2,3,1,0,0,0,1,35,934,811,0.86830835117773
"603","Q31","5NM","HALTON AND ST HELENS PCT","IP110","Trauma & Orthopaedics",114,143,177,193,180,184,164,160,128,100,94,80,82,68,59,41,46,32,31,32,30,18,18,21,20,24,13,11,7,9,8,6,7,3,2,2,2,2,2,2,1,3,2,0,3,0,1,0,2,1,0,1,23,2352,2045,0.869472789115646
"604","Q31","5NM","HALTON AND ST HELENS PCT","IP120","ENT",75,94,136,141,109,87,50,55,41,43,42,41,43,36,35,30,31,20,21,18,10,20,12,14,16,12,10,7,9,15,15,9,17,13,6,12,11,5,8,7,3,1,5,4,2,2,7,1,2,0,5,3,68,1479,1109,0.749830966869506
"605","Q31","5NM","HALTON AND ST HELENS PCT","IP130","Ophthalmology",66,122,170,150,109,108,95,84,97,60,90,47,65,71,54,53,35,28,25,29,28,16,14,11,15,13,12,5,1,10,6,7,8,6,1,0,6,1,0,0,0,2,2,1,0,0,3,0,1,1,0,0,35,1763,1504,0.853091321610891
"606","Q31","5NM","HALTON AND ST HELENS PCT","IP140","Oral Surgery",24,64,76,77,52,39,40,49,33,31,27,22,30,17,12,13,15,8,11,15,23,4,8,7,1,9,6,4,2,6,0,5,0,2,5,1,3,2,1,2,1,1,0,2,0,0,0,0,0,0,0,0,9,759,629,0.828722002635046
"607","Q31","5NM","HALTON AND ST HELENS PCT","IP150","Neurosurgery",12,14,11,12,9,11,11,7,9,4,6,5,2,4,4,1,1,2,1,1,4,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,146,125,0.856164383561644
"608","Q31","5NM","HALTON AND ST HELENS PCT","IP160","Plastic Surgery",16,24,42,46,23,27,39,34,34,20,26,26,21,28,19,24,20,12,6,3,5,6,2,3,4,3,3,4,3,5,0,1,3,5,3,2,2,0,1,1,1,1,1,1,0,1,1,1,3,0,0,0,12,568,481,0.846830985915493
"609","Q31","5NM","HALTON AND ST HELENS PCT","IP170","Cardiothoracic Surgery",4,2,3,1,1,4,2,3,3,1,3,2,1,2,4,1,1,1,1,1,0,1,0,1,1,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,54,39,0.722222222222222
"610","Q31","5NM","HALTON AND ST HELENS PCT","IP300","General Medicine",16,25,24,18,22,15,9,13,8,3,3,6,11,5,1,3,5,0,4,0,2,3,4,0,1,1,1,2,0,2,2,2,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,220,187,0.85
"611","Q31","5NM","HALTON AND ST HELENS PCT","IP301","Gastroenterology",70,93,113,89,76,57,32,23,22,21,16,12,5,8,6,3,8,1,7,2,3,3,2,2,2,1,2,2,4,3,0,1,2,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,2,1,0,0,24,727,655,0.900962861072902
"612","Q31","5NM","HALTON AND ST HELENS PCT","IP320","Cardiology",35,59,95,74,65,72,33,32,27,24,16,18,10,9,13,17,12,7,11,3,8,8,8,13,3,3,4,3,3,7,4,2,0,0,0,3,2,2,2,0,0,1,3,2,1,1,0,1,1,2,1,2,16,738,618,0.83739837398374
"613","Q31","5NM","HALTON AND ST HELENS PCT","IP330","Dermatology",64,87,99,84,94,47,77,42,54,47,24,23,20,13,17,20,7,12,7,6,10,2,6,5,8,0,1,3,3,1,3,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,7,901,831,0.922308546059933
"614","Q31","5NM","HALTON AND ST HELENS PCT","IP340","Thoracic Medicine",29,37,41,36,39,34,33,18,24,23,14,9,10,4,7,5,3,1,3,2,3,3,3,1,0,1,2,0,1,2,0,1,0,1,0,0,1,0,1,0,0,6,1,1,0,0,0,0,1,0,1,0,10,412,367,0.890776699029126
"615","Q31","5NM","HALTON AND ST HELENS PCT","IP400","Neurology",31,35,40,38,41,35,29,20,12,11,12,4,7,2,2,6,2,1,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,334,328,0.982035928143713
"616","Q31","5NM","HALTON AND ST HELENS PCT","IP410","Rheumatology",17,19,31,24,17,13,7,9,5,14,10,8,4,1,5,1,4,0,1,1,1,3,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,204,189,0.926470588235294
"617","Q31","5NM","HALTON AND ST HELENS PCT","IP430","Geriatric Medicine",5,7,16,12,10,12,12,7,6,4,6,3,4,6,5,2,0,0,2,3,1,1,0,1,1,1,0,0,1,3,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,2,139,117,0.841726618705036
"618","Q31","5NM","HALTON AND ST HELENS PCT","IP502","Gynaecology",45,104,100,92,85,66,68,61,65,67,44,57,34,31,38,25,23,11,12,13,19,14,13,16,12,11,8,14,10,12,7,10,11,10,3,7,7,3,2,5,11,7,4,7,4,3,4,2,6,3,9,4,81,1380,1016,0.736231884057971
"619","Q31","5NM","HALTON AND ST HELENS PCT","IP999","Total",954,1352,1676,1608,1335,1183,1013,868,739,625,573,483,475,401,367,319,281,191,189,180,202,146,121,131,139,121,76,75,67,96,60,57,71,53,34,40,42,27,28,29,25,31,30,27,16,16,27,11,23,13,21,16,443,17126,14443,0.843337615321733
"620","Q31","5NM","HALTON AND ST HELENS PCT","IPX01","Other",198,235,279,278,209,172,137,119,81,68,72,62,59,46,41,35,27,33,25,32,26,20,12,17,29,17,8,10,16,15,7,9,15,4,7,8,3,4,4,4,5,3,5,8,2,4,7,3,3,2,3,2,86,2576,2151,0.835015527950311
"621","Q31","5NN","WESTERN CHESHIRE PCT","IP100","General Surgery",56,48,60,71,68,69,81,58,55,61,61,33,41,38,33,29,35,26,17,24,26,17,14,33,21,12,16,19,13,17,16,6,12,10,10,8,8,2,3,7,3,3,2,1,0,0,2,1,1,1,0,3,16,1267,923,0.728492501973165
